Commodity;Classification;Grade;Sex;Market;Wholesale;Retail;Supply Volume;County;Date
Dry Maize;White Maize;-;-;Kiritiri;30.00/Kg;40.00/Kg;8500;Embu;2021-09-20
Dry Maize;White Maize;-;-;Kiritiri;30.00/Kg;40.00/Kg;5600;Embu;2021-09-20
Dry Maize;Mixed-Traditional ;-;-;Kiritiri;30.00/Kg;40.00/Kg;2900;Embu;2021-09-20
Dry Maize;White Maize;-;-;Garissa Soko Mugdi;60.00/Kg;80.00/Kg;15000;Garissa;2021-09-20
Dry Maize;Mixed-Traditional ;-;-;Kiria-ini Market; - ;40.00/Kg;;Muranga;2021-09-20
Dry Maize;White Maize;-;-;Marigat;30.00/Kg;35.00/Kg;14000;Baringo;2021-09-20
Dry Maize;White Maize;-;-;Kabarnet;31.11/Kg;35.00/Kg;4680;Baringo;2021-09-20
Dry Maize;White Maize;-;-;Kibiok;27.78/Kg;31.11/Kg;15000;Nandi;2021-09-19
Dry Maize;White Maize;-;-;Muhoroni;40.00/Kg;45.00/Kg;5000;Kisumu;2021-09-19
Dry Maize;Yellow Maize;-;-;Kibuye;44.44/Kg;50.00/Kg;;Kisumu;2021-09-19
Dry Maize;White Maize;-;-;Kibuye;40.00/Kg;45.00/Kg;;Kisumu;2021-09-19
Dry Maize;-;-;-;Kibuye; - ;195.00/Kg;;Kisumu;2021-09-19
Dry Maize;Mixed-Traditional ;-;-;Kibuye;31.11/Kg;35.00/Kg;;Kisumu;2021-09-19
Dry Maize;Mixed-Traditional ;-;-;Rongo;35.29/Kg;41.18/Kg;10000;Migori;2021-09-19
Dry Maize;White Maize;-;-;Malimili Livestock Market;31.11/Kg;32.00/Kg;9500;Kakamega;2021-09-19
Dry Maize;Mixed-Traditional ;-;-;Kasuku;30.00/Kg;40.00/Kg;90;Nyandarua;2021-09-19
Dry Maize;Mixed-Traditional ;-;-;Mbale;28.89/Kg;35.00/Kg;40950;Vihiga;2021-09-18
Dry Maize;Mixed-Traditional ;-;-;Kiria-ini Market; - ;40.00/Kg;;Muranga;2021-09-18
Dry Maize;White Maize;-;-;Loitoktok Market;24.44/Kg;30.00/Kg;5000;Kajiado;2021-09-18
Dry Maize;White Maize;-;-;Kapsabet Market;32.22/Kg;32.00/Kg;35000;Nandi;2021-09-18
Dry Maize;White Maize;-;-;Chumvini Livestock Market;26.67/Kg; - ;36000;Taita-Taveta;2021-09-18
Dry Maize;White Maize;-;-;Nambale;30.00/Kg;35.00/Kg;;Busia;2021-09-18
Dry Maize;White Maize;-;-;Athi River Open air Market;33.33/Kg;40.00/Kg;1580;Machakos;2021-09-18
Dry Maize;Mixed-Traditional ;-;-;Kambu;31.11/Kg;35.00/Kg;54000;Makueni;2021-09-18
Dry Maize;White Maize;-;-;Lekuru;33.33/Kg;0.44/Kg;900;Samburu;2021-09-18
Dry Maize;White Maize;-;-;Serem - Nandi;28.00/Kg;30.00/Kg;18000;Nandi;2021-09-18
Dry Maize;White Maize;-;-;Mukuyu Market;31.11/Kg;40.00/Kg;;Muranga;2021-09-18
Dry Maize;Mixed-Traditional ;-;-;Embu Town;28.89/Kg;80.00/Kg;5500;Embu;2021-09-18
Dry Maize;White Maize;-;-;Ngurubani Market;22.22/Kg;26.00/Kg;3500;Kirinyaga;2021-09-17
Dry Maize;Mixed-Traditional ;-;-;Marikiti; - ;35.00/Kg;;Mombasa;2021-09-17
Dry Maize;White Maize;-;-;Bondo;30.00/Kg;35.00/Kg;14000;Siaya;2021-09-17
Dry Maize;Mixed-Traditional ;-;-;Diani Market;35.00/Kg;40.00/Kg;4000;Kwale;2021-09-17
Dry Maize;White Maize;-;-;Eldoret Main;35.00/Kg;40.00/Kg;500;Uasin-Gishu;2021-09-17
Dry Maize;White Maize;-;-;Iten;24.44/Kg;28.00/Kg;8000;Elgeyo-Marakwet;2021-09-17
Dry Maize;White Maize;-;-;Bungoma town;30.00/Kg;32.50/Kg;18000;Bungoma;2021-09-17
Dry Maize;White Maize;-;-;Chepsonoi Market;33.33/Kg;40.00/Kg;9500;Nandi;2021-09-17
Dry Maize;Mixed-Traditional ;-;-;Machakos Main Market;30.00/Kg;40.00/Kg;20000;Machakos;2021-09-17
Dry Maize;White Maize;-;-;Sibanga;28.89/Kg;31.25/Kg;5400;Trans-Nzoia;2021-09-17
Dry Maize;White Maize;-;-;Nyamakima;35.56/Kg;50.00/Kg;30000;Nairobi;2021-09-17
Dry Maize;Mixed-Traditional ;-;-;Gakindu;32.22/Kg;36.36/Kg;6300;Nyeri;2021-09-17
Dry Maize;Mixed-Traditional ;-;-;Kirwara Market; - ;45.00/Kg;22;Muranga;2021-09-17
Dry Maize;Mixed-Traditional ;-;-;Gakoromone;30.00/Kg;35.00/Kg;5000;Meru;2021-09-17
Dry Maize;Mixed-Traditional ;-;-;Kilingili;30.00/Kg;30.00/Kg;19800;Vihiga;2021-09-17
Dry Maize;Mixed-Traditional ;-;-;Kimumu;28.89/Kg;45.00/Kg;12600;Uasin-Gishu;2021-09-17
Dry Maize;White Maize;-;-;Oyugis;31.11/Kg;35.00/Kg;4500;Homa-bay;2021-09-17
Dry Maize;White Maize;-;-;Naivasha Market;30.00/Kg;40.00/Kg;;Nakuru;2021-09-17
Dry Maize;White Maize;-;-;Amukura; - ;32.50/Kg;5000;Busia;2021-09-17
Dry Maize;White Maize;-;-;Takaba Livestock Market;40.00/Kg;50.00/Kg;250;Mandera;2021-09-17
Dry Maize;White Maize;-;-;Makutano West Pokot;31.11/Kg;36.00/Kg;;West-Pokot;2021-09-17
Dry Maize;Mixed-Traditional ;-;-;Lungalunga;33.33/Kg;70.00/Kg;100000;Kwale;2021-09-17
Dry Maize;Mixed-Traditional ;-;-;Kasikeu;0.28/Kg;0.39/Kg;5000;Makueni;2021-09-17
Dry Maize;Mixed-Traditional ;-;-;Tala Centre Market;27.00/Kg;35.00/Kg;46100;Machakos;2021-09-17
Dry Maize;White Maize;-;-;Siakago;26.67/Kg;35.00/Kg;8000;Embu;2021-09-17
Dry Maize;Mixed-Traditional ;-;-;Lokichar;64.00/Kg;50.00/Kg;5000;Turkana;2021-09-17
Dry Maize;Yellow Maize;-;-;Daraja Mbili;28.89/Kg;32.00/Kg;500;Kisii;2021-09-16
Dry Maize;White Maize;-;-;Daraja Mbili;26.67/Kg;30.00/Kg;6000;Kisii;2021-09-16
Dry Maize;Mixed-Traditional ;-;-;Daraja Mbili;11.11/Kg;16.00/Kg;1000;Kisii;2021-09-16
Dry Maize;White Maize;-;-;Mabera;26.00/Kg;28.00/Kg;3000;Migori;2021-09-16
Dry Maize;White Maize;-;-;Mogogosiek Market;30.00/Kg;42.50/Kg;16200;Bomet;2021-09-16
Dry Maize;Mixed-Traditional ;-;-;Kerugoya;28.89/Kg;40.00/Kg;9090;Kirinyaga;2021-09-16
Dry Maize;Mixed-Traditional ;-;-;Lokichar;64.00/Kg;50.00/Kg;9000;Turkana;2021-09-16
Dry Maize;Mixed-Traditional ;-;-;Kiserian crops market;38.89/Kg;50.00/Kg;500;Kajiado;2021-09-16
Dry Maize;Mixed-Traditional ;-;-;Lolkuniyani;35.56/Kg;40.00/Kg;2000;Samburu;2021-09-16
Dry Maize;White Maize;-;-;Eldama Ravine;31.11/Kg;32.00/Kg;360;Baringo;2021-09-16
Dry Maize;White Maize;-;-;Aram;32.22/Kg;36.92/Kg;10800;Siaya;2021-09-16
Dry Maize;Mixed-Traditional ;-;-;Aram;31.11/Kg;36.92/Kg;5500;Siaya;2021-09-16
Dry Maize;White Maize;-;-;Makupa Majengo;40.00/Kg;55.00/Kg;90;Mombasa;2021-09-16
Dry Maize;White Maize;-;-;Flax;30.00/Kg;33.00/Kg;540;Elgeyo-Marakwet;2021-09-16
Dry Maize;White Maize;-;-;Kaanwa;22.50/Kg;30.00/Kg;1000;Tharaka-Nithi;2021-09-16
Dry Maize;White Maize;-;-;Busia Market;30.00/Kg;32.50/Kg;540;Busia;2021-09-16
Dry Maize;White Maize;-;-;Kakuma Modern Market;40.00/Kg;60.00/Kg;540000;Turkana;2021-09-16
Dry Maize;Mixed-Traditional ;-;-;Kimilili town;25.00/Kg;30.00/Kg;2000;Bungoma;2021-09-16
Dry Maize;Mixed-Traditional ;-;-;Kaare;27.78/Kg;30.00/Kg;450;Tharaka-Nithi;2021-09-16
Dry Maize;White Maize;-;-;Elwak Market;43.00/Kg;60.00/Kg;1150;Mandera;2021-09-16
Dry Maize;White Maize;-;-;Kangari;33.33/Kg;60.00/Kg;;Muranga;2021-09-16
Dry Maize;White Maize;-;-;Tseikuru;31.11/Kg;35.00/Kg;30000;Kitui;2021-09-16
Dry Maize;White Maize;-;-;Nyamakima;35.56/Kg;45.00/Kg;30000;Nairobi;2021-09-16
Dry Maize;White Maize;-;-;Kutus;30.00/Kg;35.00/Kg;3600;Kirinyaga;2021-09-16
Dry Maize;Mixed-Traditional ;-;-;Chepareria;28.89/Kg;30.00/Kg;72000;West-Pokot;2021-09-16
Dry Maize;White Maize;-;-;Eldoret Main;35.00/Kg;40.00/Kg;500;Uasin-Gishu;2021-09-16
Dry Maize;Mixed-Traditional ;-;-;Garissa Soko Mugdi;60.00/Kg;80.00/Kg;10000;Garissa;2021-09-16
Dry Maize;White Maize;-;-;Kalundu;31.11/Kg;35.00/Kg;0;Kitui;2021-09-16
Dry Maize;White Maize;-;-;Kabarnet;30.00/Kg;35.00/Kg;2700;Baringo;2021-09-16
Dry Maize;White Maize;-;-;Katito;33.33/Kg;40.00/Kg;2500;Kisumu;2021-09-16
Dry Maize;Mixed-Traditional ;-;-;Mbita;28.89/Kg;40.00/Kg;120000;Homa-bay;2021-09-16
Dry Maize;White Maize;-;-;Serem - Vihiga; - ;33.33/Kg;1800;Vihiga;2021-09-15
Dry Maize;White Maize;-;-;Chepterit Market - Nandi;31.25/Kg;33.33/Kg;4000;Nandi;2021-09-15
Dry Maize;White Maize;-;-;Nyahururu Municipal Market;27.78/Kg;35.00/Kg;15000;Laikipia;2021-09-15
Dry Maize;-;-;-;Nyahururu Municipal Market;130.00/Kg;150.00/Kg;1800;Laikipia;2021-09-15
Dry Maize;White Maize;-;-;Makupa Majengo;40.00/Kg;55.00/Kg;360;Mombasa;2021-09-15
Dry Maize;White Maize;-;-;Molo;27.78/Kg;30.56/Kg;1200;Nakuru;2021-09-15
Dry Maize;White Maize;-;-;Mulot;28.89/Kg;37.50/Kg;2700;Bomet;2021-09-15
Dry Maize;White Maize;-;-;Eldoret Main;40.00/Kg;45.00/Kg;500;Uasin-Gishu;2021-09-15
Dry Maize;White Maize;-;-;Suneka;26.67/Kg;31.04/Kg;4500;Kisii;2021-09-15
Dry Maize;White Maize;-;-;Rongo;24.00/Kg;35.00/Kg;10000;Migori;2021-09-15
Dry Maize;White Maize;-;-;Mowlem Market;24.44/Kg;25.00/Kg;450;Trans-Nzoia;2021-09-15
Dry Maize;White Maize;-;-;Siaya; - ;36.36/Kg;;Siaya;2021-09-15
Dry Maize;Mixed-Traditional ;-;-;Siaya; - ;38.10/Kg;;Siaya;2021-09-15
Dry Maize;Mixed-Traditional ;-;-;Gatunga;32.22/Kg;35.00/Kg;7020;Tharaka-Nithi;2021-09-15
Dry Maize;White Maize;-;-;Kapkatet;1.00/Kg;34.78/Kg;32000;Kericho;2021-09-15
Dry Maize;White Maize;-;-;Serem - Nandi;32.00/Kg;34.00/Kg;28000;Nandi;2021-09-15
Dry Maize;White Maize;-;-;Chaka;30.00/Kg;75.00/Kg;900;Nyeri;2021-09-15
Dry Maize;White Maize;-;-;Mwingi Town;30.56/Kg;35.00/Kg;200;Kitui;2021-09-15
Dry Maize;White Maize;-;-;Nanyuki Open Air Market;30.00/Kg;40.00/Kg;2000;Laikipia;2021-09-15
Dry Maize;Mixed-Traditional ;-;-;Diani Market;35.00/Kg;40.00/Kg;4000;Kwale;2021-09-15
Dry Maize;White Maize;-;-;Kapcherop;28.89/Kg;35.56/Kg;2250;Elgeyo-Marakwet;2021-09-15
Dry Maize;White Maize;-;-;Cheptiret - Uasin Gishu;32.00/Kg;36.00/Kg;2000;Uasin-Gishu;2021-09-15
Dry Maize;White Maize;-;-;Langas;30.00/Kg;40.00/Kg;6300;Uasin-Gishu;2021-09-15
Dry Maize;White Maize;-;-;Mukuyu Market;30.00/Kg;40.00/Kg;;Muranga;2021-09-15
Dry Maize;Mixed-Traditional ;-;-;Engineer;30.00/Kg;50.00/Kg;12000;Nyandarua;2021-09-15
Dry Maize;White Maize;-;-;Voi Livestock;30.00/Kg; - ;50000;Taita-Taveta;2021-09-14
Dry Maize;White Maize;-;-;Kamukuywa;27.78/Kg;35.00/Kg;9600;Bungoma;2021-09-14
Dry Maize;White Maize;-;-;Amukura; - ;30.00/Kg;8500;Busia;2021-09-14
Dry Maize;Yellow Maize;-;-;Nyakoe;28.89/Kg;32.00/Kg;400;Kisii;2021-09-14
Dry Maize;White Maize;-;-;Nyakoe;25.56/Kg;28.00/Kg;6000;Kisii;2021-09-14
Dry Maize;White Maize;-;-;Lokichar;56.00/Kg;50.00/Kg;10000;Turkana;2021-09-14
Dry Maize;Mixed-Traditional ;-;-;Bahati;30.00/Kg;50.00/Kg;100;Nakuru;2021-09-14
Dry Maize;White Maize;-;-;Bahati;25.00/Kg;40.00/Kg;400;Nakuru;2021-09-14
Dry Maize;Mixed-Traditional ;-;-;Kimumu;30.00/Kg;45.00/Kg;6300;Uasin-Gishu;2021-09-14
Dry Maize;White Maize;-;-;Kabiyet Market;30.00/Kg;35.00/Kg;9000;Nandi;2021-09-14
Dry Maize;Mixed-Traditional ;-;-;Mbale;26.67/Kg;30.00/Kg;146000;Vihiga;2021-09-14
Dry Maize;Mixed-Traditional ;-;-;test market; - ;40.00/Kg;;test;2021-09-14
Dry Maize;White Maize;-;-;Kathonzweni;28.00/Kg;30.00/Kg;71700;Makueni;2021-09-14
Dry Maize;White Maize;-;-;Maua;31.11/Kg;35.00/Kg;7200;Meru;2021-09-14
Dry Maize;White Maize;-;-;Cheptulu;32.22/Kg;37.50/Kg;3200;Vihiga;2021-09-14
Dry Maize;White Maize;-;-;Bondo;30.00/Kg;35.00/Kg;14000;Siaya;2021-09-14
Dry Maize;White Maize;-;-;Kapsabet Market;27.78/Kg;32.00/Kg;40000;Nandi;2021-09-14
Dry Maize;Mixed-Traditional ;-;-;Tala Centre Market;27.00/Kg;35.00/Kg;46200;Machakos;2021-09-14
Dry Maize;Mixed-Traditional ;-;-;Kapkwen;30.00/Kg;32.22/Kg;65000;Bomet;2021-09-14
Dry Maize;White Maize;-;-;Chumvini Livestock Market; - ; - ;45000;Taita-Taveta;2021-09-14
Dry Maize;White Maize;-;-;Makupa Majengo;40.00/Kg;55.00/Kg;180;Mombasa;2021-09-14
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;40.00/Kg;45.00/Kg;0;Nakuru;2021-09-14
Dry Maize;White Maize;-;-;Nakuru Wakulima;30.00/Kg;35.00/Kg;0;Nakuru;2021-09-14
Dry Maize;White Maize;-;-;Ahero;32.50/Kg;35.00/Kg;2700;Kisumu;2021-09-14
Dry Maize;-;-;-;Nakuru Wakulima;136.00/Kg;150.00/Kg;0;Nakuru;2021-09-14
Dry Maize;White Maize;-;-;Kitengela;36.67/Kg;45.00/Kg;23000;Kajiado;2021-09-14
Dry Maize;White Maize;-;-;Elwak Market;42.00/Kg;1.00/Kg;1050;Mandera;2021-09-14
Dry Maize;White Maize;-;-;Marikiti; - ;45.00/Kg;;Mombasa;2021-09-14
Dry Maize;White Maize;-;-;Ngurubani Market;23.33/Kg;27.00/Kg;4000;Kirinyaga;2021-09-14
Dry Maize;Mixed-Traditional ;-;-;Nkubu;27.78/Kg;30.00/Kg;1800;Meru;2021-09-14
Dry Maize;White Maize;-;-;Kakuma Modern Market;40.00/Kg;60.00/Kg;450000;Turkana;2021-09-14
Dry Maize;White Maize;-;-;Naivasha Market;30.00/Kg;40.00/Kg;2700;Nakuru;2021-09-14
Dry Maize;White Maize;-;-;Athi River Open air Market;33.33/Kg;40.00/Kg;18000;Machakos;2021-09-14
Dry Maize;White Maize;-;-;Eldoret Main;40.00/Kg;45.00/Kg;500;Uasin-Gishu;2021-09-13
Dry Maize;White Maize;-;-;Mois Bridge;25.56/Kg;30.00/Kg;10000;Uasin-Gishu;2021-09-13
Dry Maize;Mixed-Traditional ;-;-;Runyenjes;28.89/Kg;30.00/Kg;33300;Embu;2021-09-13
Dry Maize;White Maize;-;-;test market;31.11/Kg;37.50/Kg;3600;test;2021-09-13
Dry Maize;White Maize;-;-;Langas;35.00/Kg;45.00/Kg;5600;Uasin-Gishu;2021-09-13
Dry Maize;White Maize;-;-;Chebunyo;28.89/Kg;31.25/Kg;54000;Bomet;2021-09-13
Dry Maize;White Maize;-;-;Aram;32.22/Kg;36.92/Kg;12150;Siaya;2021-09-13
Dry Maize;Mixed-Traditional ;-;-;Aram;32.22/Kg;36.92/Kg;7200;Siaya;2021-09-13
Dry Maize;White Maize;-;-;Kangemi Market;40.00/Kg;45.00/Kg;;Nairobi;2021-09-13
Dry Maize;White Maize;-;-;Kakuma Modern Market;40.00/Kg;60.00/Kg;90000;Turkana;2021-09-13
Dry Maize;White Maize;-;-;Kagio;26.67/Kg;30.00/Kg;630;Kirinyaga;2021-09-13
Dry Maize;White Maize;-;-;Busia Market;30.00/Kg;40.00/Kg;450;Busia;2021-09-13
Dry Maize;White Maize;-;-;Machakos Main Market;30.00/Kg;40.00/Kg;20;Machakos;2021-09-13
Dry Maize;White Maize;-;-;Makutano West Pokot;30.56/Kg;36.00/Kg;;West-Pokot;2021-09-13
Dry Maize;White Maize;-;-;Kaanwa;22.22/Kg;30.00/Kg;1500;Tharaka-Nithi;2021-09-13
Dry Maize;White Maize;-;-;Chepsonoi Market;27.78/Kg;32.50/Kg;11000;Nandi;2021-09-13
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;40.00/Kg;45.00/Kg;900;Nakuru;2021-09-13
Dry Maize;White Maize;-;-;Nakuru Wakulima;30.00/Kg;35.00/Kg;450;Nakuru;2021-09-13
Dry Maize;-;-;-;Nakuru Wakulima;136.00/Kg;150.00/Kg;750;Nakuru;2021-09-13
Dry Maize;White Maize;-;-;Luanda;29.44/Kg;30.00/Kg;7200;Vihiga;2021-09-13
Dry Maize;Mixed-Traditional ;-;-;Nakuru Top Market;28.89/Kg;30.00/Kg;90;Nakuru;2021-09-13
Dry Maize;Mixed-Traditional ;-;-;Diani Market;50.00/Kg;60.00/Kg;4000;Kwale;2021-09-13
Dry Maize;White Maize;-;-;Kutus;27.78/Kg;35.00/Kg;1800;Kirinyaga;2021-09-13
Dry Maize;White Maize;-;-;Wangige;31.67/Kg;45.00/Kg;4000;Kiambu;2021-09-13
Dry Maize;Mixed-Traditional ;-;-;Gakindu;32.22/Kg;36.36/Kg;2700;Nyeri;2021-09-13
Dry Maize;White Maize;-;-;Eldama Ravine;30.00/Kg;32.00/Kg;6000;Baringo;2021-09-13
Dry Maize;-;-;Male;Lolkuniyani; - ;50.00/Kgs;;Samburu;2021-09-13
Dry Maize;-;-;Male;Poro market;40.00/Kgs;50.00/Kgs;1800;Samburu;2021-09-13
Dry Maize;White Maize;-;-;Poro market;33.33/Kg;45.00/Kg;90;Samburu;2021-09-13
Dry Maize;White Maize;-;-;Poro market;33.33/Kg;40.00/Kg;90;Samburu;2021-09-13
Dry Maize;White Maize;-;-;Kongowea;30.00/Kg;40.00/Kg;1080;Mombasa;2021-09-13
Dry Maize;Mixed-Traditional ;-;-;Othaya;33.33/Kg;40.00/Kg;10800;Nyeri;2021-09-13
Dry Maize;White Maize;-;-;Serem - Nandi;40.00/Kg;45.00/Kg;21000;Nandi;2021-09-13
Dry Maize;Mixed-Traditional ;-;-;Garissa Soko Mugdi;40.00/Kg;40.00/Kg;10000;Garissa;2021-09-13
Dry Maize;White Maize;-;-;Marigat;30.00/Kg;35.00/Kg;14000;Baringo;2021-09-13
Dry Maize;White Maize;-;-;Garissa Soko Mugdi;60.00/Kg;80.00/Kg;10000;Garissa;2021-09-13
Dry Maize;White Maize;-;-;Kalundu;31.11/Kg;35.00/Kg;0;Kitui;2021-09-13
Dry Maize;White Maize;-;-;Kabarnet;30.00/Kg;35.00/Kg;4590;Baringo;2021-09-13
Dry Maize;Yellow Maize;-;-;Kibuye;44.44/Kg;50.00/Kg;;Kisumu;2021-09-12
Dry Maize;White Maize;-;-;Kibuye;40.00/Kg;45.00/Kg;;Kisumu;2021-09-12
Dry Maize;-;-;-;Kibuye; - ;150.00/Kg;;Kisumu;2021-09-12
Dry Maize;Mixed-Traditional ;-;-;Kibuye;30.00/Kg;35.00/Kg;;Kisumu;2021-09-12
Dry Maize;White Maize;-;-;Mabera;26.00/Kg;28.00/Kg;5000;Migori;2021-09-12
Dry Maize;White Maize;-;-;Ikonge;23.33/Kg;33.33/Kg;42000;Nyamira;2021-09-12
Dry Maize;White Maize;-;-;Muhoroni;35.00/Kg;40.00/Kg;2000;Kisumu;2021-09-12
Dry Maize;White Maize;-;-;Malimili Livestock Market;33.33/Kg;32.00/Kg;12000;Kakamega;2021-09-12
Dry Maize;White Maize;-;-;Kibiok;35.00/Kg;40.00/Kg;14000;Nandi;2021-09-12
Dry Maize;White Maize;-;-;Kibiok;35.00/Kg;40.00/Kg;14000;Nandi;2021-09-12
Dry Maize;Mixed-Traditional ;-;-;Kasuku;30.00/Kg;40.00/Kg;90;Nyandarua;2021-09-12
Dry Maize;Mixed-Traditional ;-;-;Mwatate;2880.00/Kg;35.00/Kg;4500;Taita-Taveta;2021-09-11
Dry Maize;Mixed-Traditional ;-;-;Lomut;35.56/Kg;45.00/Kg;20000;West-Pokot;2021-09-11
Dry Maize;White Maize;-;-;Kapsabet Market;32.78/Kg;34.00/Kg;31500;Nandi;2021-09-11
Dry Maize;Mixed-Traditional ;-;-;Nakuru Top Market;27.00/Kg;30.00/Kg;45;Nakuru;2021-09-11
Dry Maize;White Maize;-;-;Limuru Rongai Market;30.00/Kg;40.00/Kg;18000;Kiambu;2021-09-11
Dry Maize;White Maize;-;-;Loitoktok Market;24.44/Kg;30.00/Kg;7000;Kajiado;2021-09-11
Dry Maize;White Maize;-;-;Siaya; - ;34.09/Kg;;Siaya;2021-09-11
Dry Maize;Mixed-Traditional ;-;-;Siaya; - ;34.09/Kg;;Siaya;2021-09-11
Dry Maize;White Maize;-;-;Athi River Open air Market;33.33/Kg;40.00/Kg;2000;Machakos;2021-09-11
Dry Maize;White Maize;-;-;Lekuru;33.33/Kg;40.00/Kg;9000;Samburu;2021-09-11
Dry Maize;Mixed-Traditional ;-;-;Mukuyu Market;28.89/Kg;40.00/Kg;;Muranga;2021-09-11
Dry Maize;White Maize;-;-;Bondo;30.00/Kg;35.00/Kg;21000;Siaya;2021-09-10
Dry Maize;White Maize;-;-;Mogogosiek Market;31.11/Kg;45.00/Kg;11250;Bomet;2021-09-10
Dry Maize;White Maize;-;-;Chwele;22.22/Kg;35.00/Kg;9000;Bungoma;2021-09-10
Dry Maize;Mixed-Traditional ;-;-;Bahati;30.00/Kg;50.00/Kg;80;Nakuru;2021-09-10
Dry Maize;White Maize;-;-;Bahati;25.00/Kg;40.00/Kg;300;Nakuru;2021-09-10
Dry Maize;-;-;-;Bahati;120.00/Kg;150.00/Kg;50;Nakuru;2021-09-10
Dry Maize;White Maize;-;-;Ndanai;30.00/Kg;32.00/Kg;20000;Bomet;2021-09-10
Dry Maize;Mixed-Traditional ;-;-;Tala Centre Market;27.00/Kg;35.00/Kg;46200;Machakos;2021-09-10
Dry Maize;White Maize;-;-;Marikiti; - ;40.00/Kg;;Mombasa;2021-09-10
Dry Maize;White Maize;-;-;Sondu- Kericho;30.00/Kg;32.50/Kg;450;Kericho;2021-09-10
Dry Maize;White Maize;-;-;Naivasha Market;25.00/Kg;35.00/Kg;4000;Nakuru;2021-09-10
Dry Maize;White Maize;-;-;Rongo;26.67/Kg;35.00/Kg;6300;Migori;2021-09-10
Dry Maize;Mixed-Traditional ;-;-;Sikhendu;25.00/Kg;37.50/Kg;180;Trans-Nzoia;2021-09-10
Dry Maize;White Maize;-;-;Gakindu;31.11/Kg;36.36/Kg;1800;Nyeri;2021-09-10
Dry Maize;White Maize;-;-;Langas;30.00/Kg;35.00/Kg;;Uasin-Gishu;2021-09-10
Dry Maize;Mixed-Traditional ;-;-;Ilbissil Livestock Market;27.78/Kg;50.00/Kg;900;Kajiado;2021-09-10
Dry Maize;White Maize;-;-;Bungoma town;30.00/Kg;32.50/Kg;10000;Bungoma;2021-09-10
Dry Maize;White Maize;-;-;Eldoret Main;35.00/Kg;45.00/Kg;500;Uasin-Gishu;2021-09-10
Dry Maize;White Maize;-;-;Sibanga;30.00/Kg;40.00/Kg;80;Trans-Nzoia;2021-09-10
Dry Maize;White Maize;-;-;Cheptulu;31.11/Kg;37.50/Kg;3000;Vihiga;2021-09-10
Dry Maize;White Maize;-;-;Mogotio;30.00/Kg;40.00/Kg;630;Baringo;2021-09-10
Dry Maize;Mixed-Traditional ;-;-;Lungalunga;40.00/Kg;65.00/Kg;30000;Kwale;2021-09-10
Dry Maize;White Maize;-;-;Kakuma Modern Market;40.00/Kg;60.00/Kg;180000;Turkana;2021-09-10
Dry Maize;White Maize;-;-;Ngurubani Market;22.22/Kg;26.00/Kg;4500;Kirinyaga;2021-09-10
Dry Maize;White Maize;-;-;Chuka;31.11/Kg;40.00/Kg;9000;Tharaka-Nithi;2021-09-10
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;40.00/Kg;45.00/Kg;0;Nakuru;2021-09-10
Dry Maize;White Maize;-;-;Nakuru Wakulima;30.00/Kg;35.00/Kg;3150;Nakuru;2021-09-10
Dry Maize;-;-;-;Nakuru Wakulima;136.00/Kg;150.00/Kg;0;Nakuru;2021-09-10
Dry Maize;Mixed-Traditional ;-;-;Kilingili;24.44/Kg;27.50/Kg;9000;Vihiga;2021-09-10
Dry Maize;White Maize;-;-;Chepsonoi Market;28.89/Kg;35.00/Kg;16200;Nandi;2021-09-10
Dry Maize;White Maize;-;-;Nakuru Top Market;28.89/Kg;30.00/Kg;90;Nakuru;2021-09-10
Dry Maize;Mixed-Traditional ;-;-;Machakos Main Market;30.00/Kg;40.00/Kg;;Machakos;2021-09-10
Dry Maize;White Maize;-;-;Kimumu;30.00/Kg;45.00/Kg;6300;Uasin-Gishu;2021-09-10
Dry Maize;Mixed-Traditional ;-;-;Ndanai; - ;30.00/Kg;65000;Bomet;2021-09-10
Dry Maize;Mixed-Traditional ;-;-;Ndanai;27.78/Kg; - ;65000;Bomet;2021-09-10
Dry Maize;White Maize;-;-;Ndanai; - ;32.00/Kg;21600;Bomet;2021-09-10
Dry Maize;White Maize;-;-;Ndanai; - ;32.22/Kg;36000;Bomet;2021-09-10
Dry Maize;White Maize;-;-;Ndanai;31.11/Kg; - ;3600;Bomet;2021-09-10
Dry Maize;White Maize;-;-;Ndanai;26.67/Kg;30.00/Kg;65000;Bomet;2021-09-10
Dry Maize;Mixed-Traditional ;-;-;Ndanai;26.67/Kg; - ;65000;Bomet;2021-09-10
Dry Maize;White Maize;-;-;Ndanai;27.78/Kg; - ;21600;Bomet;2021-09-10
Dry Maize;White Maize;-;-;Ndanai;30.00/Kg;40.00/Kg;45000;Bomet;2021-09-10
Dry Maize;White Maize;-;-;Ndanai; - ;32.00/Kg;36000;Bomet;2021-09-10
Dry Maize;White Maize;-;-;Katito;33.33/Kg;40.00/Kg;2500;Kisumu;2021-09-09
Dry Maize;White Maize;-;-;Keroka;28.89/Kg;404.27/Kg;90000;Nyamira;2021-09-09
Dry Maize;White Maize;-;-;Kiserian crops market;38.89/Kg;50.00/Kg;1000;Kajiado;2021-09-09
