Commodity;Classification;Grade;Sex;Market;Wholesale;Retail;Supply Volume;County;Date
Dry Maize;Mixed-Traditional ;-;-;Kaare;33.33/Kg;32.00/Kg;5400;Tharaka-Nithi;2022-02-14
Dry Maize;White Maize;-;-;Nyakwere;35.00/Kg;45.00/Kg;14400;Homa-bay;2022-02-14
Dry Maize;White Maize;-;-;Aram;35.56/Kg;41.53/Kg;15750;Siaya;2022-02-14
Dry Maize;Mixed-Traditional ;-;-;Aram;39.74/Kg;42.08/Kg;1900;Siaya;2022-02-14
Dry Maize;White Maize;-;-;Makutano West Pokot;32.22/Kg;36.00/Kg;;West-Pokot;2022-02-14
Dry Maize;Mixed-Traditional ;-;-;Othaya;37.78/Kg;45.00/Kg;13500;Nyeri;2022-02-14
Dry Maize;White Maize;-;-;Busia Market;29.00/Kg;36.00/Kg;1800;Busia;2022-02-14
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;44.44/Kg;50.00/Kg;0;Nakuru;2022-02-14
Dry Maize;White Maize;-;-;Nakuru Wakulima;35.56/Kg;40.00/Kg;3510;Nakuru;2022-02-14
Dry Maize;-;-;-;Nakuru Wakulima;132.00/Kg;140.00/Kg;0;Nakuru;2022-02-14
Dry Maize;White Maize;-;-;Kangemi Market;31.67/Kg;50.00/Kg;;Nairobi;2022-02-14
Dry Maize;White Maize;-;-;Kiritiri;33.00/Kg;3600.00/Kg;5200;Embu;2022-02-14
Dry Maize;Mixed-Traditional ;-;-;Kiritiri;33.00/Kg;36.00/Kg;5800;Embu;2022-02-14
Dry Maize;White Maize;-;-;Eldama Ravine;31.11/Kg;36.00/Kg;1900;Baringo;2022-02-14
Dry Maize;White Maize;-;-;Soko mpya;36.67/Kg;45.00/Kg;1100;Nyandarua;2022-02-14
Dry Maize;Mixed-Traditional ;-;-;Machakos Main Market;38.89/Kg;50.00/Kg;;Machakos;2022-02-14
Dry Maize;White Maize;-;-;Kalundu;40.00/Kg;40.00/Kg;0;Kitui;2022-02-14
Dry Maize;White Maize;-;-;Takaba Market;46.00/Kg;60.00/Kg;3200;Mandera;2022-02-14
Dry Maize;White Maize;-;-;Marigat;35.00/Kg;40.00/Kg;14000;Baringo;2022-02-14
Dry Maize;White Maize;-;-;Rhamu Market;52.00/Kg;70.00/Kg;800;Mandera;2022-02-14
Dry Maize;White Maize;-;-;Kabarnet; - ;35.00/Kg;;Baringo;2022-02-14
Dry Maize;White Maize;-;-;Ugunja;35.56/Kg;42.50/Kg;;Siaya;2022-02-13
Dry Maize;Yellow Maize;-;-;Kibuye;46.67/Kg;55.00/Kg;;Kisumu;2022-02-13
Dry Maize;White Maize;-;-;Kibuye;44.44/Kg;45.00/Kg;;Kisumu;2022-02-13
Dry Maize;-;-;-;Kibuye; - ;195.00/Kg;;Kisumu;2022-02-13
Dry Maize;Mixed-Traditional ;-;-;Kibuye;28.89/Kg;30.00/Kg;;Kisumu;2022-02-13
Dry Maize;Mixed-Traditional ;-;-;Kilingili;31.11/Kg;38.89/Kg;80000;Vihiga;2022-02-13
Dry Maize;White Maize;-;-;Akala;26.67/Kg;40.00/Kg;3500;Siaya;2022-02-13
Dry Maize;White Maize;-;-;Malimili Livestock Market;32.00/Kg;34.00/Kg;9000;Kakamega;2022-02-13
Dry Maize;White Maize;-;-;Muhoroni;35.56/Kg;50.00/Kg;3500;Kisumu;2022-02-13
Dry Maize;White Maize;-;-;Kasuku;30.00/Kg;40.00/Kg;90;Nyandarua;2022-02-13
Dry Maize;Mixed-Traditional ;-;-;Mwatate;43.00/Kg;45.00/Kg;450;Taita-Taveta;2022-02-12
Dry Maize;Mixed-Traditional ;-;-;Mbale;33.33/Kg;41.67/Kg;120000;Vihiga;2022-02-12
Dry Maize;Mixed-Traditional ;-;-;Lomut;40.00/Kg;50.00/Kg;20000;West-Pokot;2022-02-12
Dry Maize;Mixed-Traditional ;-;-;Taveta;38.00/Kg;40.00/Kg;2300;Taita-Taveta;2022-02-12
Dry Maize;Mixed-Traditional ;-;-;Mpeketoni;50.00/Kg;60.00/Kg;2500;Lamu;2022-02-12
Dry Maize;White Maize;-;-;Bura market;45.00/Kg;50.00/Kg;1800;Tana-River;2022-02-12
Dry Maize;White Maize;-;-;Athi River Open air Market;38.89/Kg;50.00/Kg;990;Machakos;2022-02-12
Dry Maize;White Maize;-;-;Embu Town;36.67/Kg;45.00/Kg;3000;Embu;2022-02-12
Dry Maize;Mixed-Traditional ;-;-;Samburu;30.00/Kg;40.00/Kg;700;Kwale;2022-02-12
Dry Maize;White Maize;-;-;Ngurubani Market;33.33/Kg;45.00/Kg;5000;Kirinyaga;2022-02-11
Dry Maize;White Maize;-;-;Eldoret Main;45.00/Kg;50.00/Kg;500;Uasin-Gishu;2022-02-11
Dry Maize;White Maize;-;-;Cheptulu; - ;45.00/Kg;2500;Vihiga;2022-02-11
Dry Maize;Yellow Maize;-;-;Bondo;31.11/Kg;45.00/Kg;3000;Siaya;2022-02-11
Dry Maize;White Maize;-;-;Bondo;31.11/Kg;45.00/Kg;14000;Siaya;2022-02-11
Dry Maize;White Maize;-;-;Siakago;35.00/Kg;40.00/Kg;7200;Embu;2022-02-11
Dry Maize;White Maize;-;-;Chumvini Livestock Market;32.73/Kg;45.00/Kg;11000;Taita-Taveta;2022-02-11
Dry Maize;Mixed-Traditional ;-;-;Tala Centre Market;31.33/Kg;40.00/Kg;20000;Machakos;2022-02-11
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;44.44/Kg;50.00/Kg;0;Nakuru;2022-02-11
Dry Maize;White Maize;-;-;Nakuru Wakulima;35.56/Kg;40.00/Kg;0;Nakuru;2022-02-11
Dry Maize;-;-;-;Nakuru Wakulima;132.00/Kg;150.00/Kg;2500;Nakuru;2022-02-11
Dry Maize;Mixed-Traditional ;-;-;Gakoromone;37.78/Kg;37.00/Kg;5000;Meru;2022-02-11
Dry Maize;White Maize;-;-;Kangemi Market;31.67/Kg;50.00/Kg;;Nairobi;2022-02-11
Dry Maize;White Maize;-;-;Sibanga;31.11/Kg;42.50/Kg;900;Trans-Nzoia;2022-02-11
Dry Maize;White Maize;-;-;Rongo;31.11/Kg;27.78/Kg;5400;Migori;2022-02-11
Dry Maize;Mixed-Traditional ;-;-;Illbissil Food Market;77.78/Kg;60.00/Kg;1500;Kajiado;2022-02-11
Dry Maize;White Maize;-;-;Makutano West Pokot;32.22/Kg;36.00/Kg;;West-Pokot;2022-02-11
Dry Maize;White Maize;-;-;Rhamu Market;52.00/Kg;70.00/Kg;1100;Mandera;2022-02-11
Dry Maize;Mixed-Traditional ;-;-;Chuka;38.89/Kg;45.00/Kg;5400;Tharaka-Nithi;2022-02-11
Dry Maize;Mixed-Traditional ;-;-;Machakos Main Market;38.89/Kg;50.00/Kg;;Machakos;2022-02-11
Dry Maize;White Maize;-;-;Soko mpya;36.67/Kg;45.00/Kg;1200;Nyandarua;2022-02-11
Dry Maize;White Maize;-;-;Isiolo Fresh Produce;61.11/Kg;50.00/Kg;;Isiolo;2022-02-11
Dry Maize;Yellow Maize;-;-;Daraja Mbili;28.89/Kg;52.00/Kg;300;Kisii;2022-02-10
Dry Maize;White Maize;-;-;Daraja Mbili;26.67/Kg;40.00/Kg;5000;Kisii;2022-02-10
Dry Maize;White Maize;-;-;Ugunja;35.56/Kg;45.00/Kg;9360;Siaya;2022-02-10
Dry Maize;Mixed-Traditional ;-;-;Mariakani;35.00/Kg;42.00/Kg;;Kilifi;2022-02-10
Dry Maize;White Maize;-;-;Kaanwa;25.00/Kg;30.00/Kg;100;Tharaka-Nithi;2022-02-10
Dry Maize;White Maize;-;-;Kagio;35.56/Kg;40.00/Kg;1080;Kirinyaga;2022-02-10
Dry Maize;White Maize;-;-;Mabera;24.00/Kg;28.00/Kg;5000;Migori;2022-02-10
Dry Maize;White Maize;-;-;Mabera;24.00/Kg;28.00/Kg;5000;Migori;2022-02-10
Dry Maize;White Maize;-;-;Chepareria;31.00/Kg;31.25/Kg;135600;West-Pokot;2022-02-10
Dry Maize;White Maize;-;-;Eldama Ravine;30.00/Kg;32.00/Kg;450;Baringo;2022-02-10
Dry Maize;Mixed-Traditional ;-;-;Kutus;30.00/Kg;40.00/Kg;9000;Kirinyaga;2022-02-10
Dry Maize;White Maize;-;-;Kimilili town;42.50/Kg;45.00/Kg;2000;Bungoma;2022-02-10
Dry Maize;Yellow Maize;-;-;Aram;35.70/Kg;37.80/Kg;900;Siaya;2022-02-10
Dry Maize;White Maize;-;-;Aram;35.56/Kg;41.53/Kg;18450;Siaya;2022-02-10
Dry Maize;Mixed-Traditional ;-;-;Aram;37.40/Kg;39.74/Kg;2880;Siaya;2022-02-10
Dry Maize;White Maize;-;-;Katito;35.56/Kg;45.00/Kg;3500;Kisumu;2022-02-10
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;444.44/Kg;50.00/Kg;450;Nakuru;2022-02-10
Dry Maize;White Maize;-;-;Nakuru Wakulima;35.56/Kg;40.00/Kg;0;Nakuru;2022-02-10
Dry Maize;-;-;-;Nakuru Wakulima;132.00/Kg;150.00/Kg;0;Nakuru;2022-02-10
Dry Maize;Mixed-Traditional ;-;-;Kinango;50.00/Kg;50.00/Kg;7200;Kwale;2022-02-10
Dry Maize;White Maize;-;-;Rhamu Market;52.00/Kg;60.00/Kg;850;Mandera;2022-02-10
Dry Maize;Mixed-Traditional ;-;-;Kapkwen;35.56/Kg;50.00/Kg;60000;Bomet;2022-02-10
Dry Maize;White Maize;-;-;Muhoroni;35.56/Kg;50.00/Kg;2000;Kisumu;2022-02-10
Dry Maize;White Maize;-;-;Marigat;35.00/Kg;40.00/Kg;14000;Baringo;2022-02-10
Dry Maize;White Maize;-;-;Takaba Market;46.00/Kg;60.00/Kg;2000;Mandera;2022-02-10
Dry Maize;White Maize;-;-;Kangemi Market;35.00/Kg;50.00/Kg;;Nairobi;2022-02-10
Dry Maize;Mixed-Traditional ;-;-;Mbita;32.50/Kg;50.00/Kg;10000;Homa-bay;2022-02-10
Dry Maize;Yellow Maize;-;-;Ndhiwa;30.00/Kg;35.00/Kg;2000;Homa-bay;2022-02-10
Dry Maize;White Maize;-;-;Ndhiwa;30.00/Kg;35.00/Kg;7000;Homa-bay;2022-02-10
Dry Maize;Mixed-Traditional ;-;-;Eldoret Main;36.00/Kg;38.00/Kg;90000;Uasin-Gishu;2022-02-10
Dry Maize;Mixed-Traditional ;-;-;Mwatate;43.00/Kg;45.00/Kg;450;Taita-Taveta;2022-02-09
Dry Maize;White Maize;-;-;Ortum;32.00/Kg;36.00/Kg;3600;West-Pokot;2022-02-09
Dry Maize;White Maize;-;-;Akala;27.78/Kg;40.00/Kg;4500;Siaya;2022-02-09
Dry Maize;White Maize;-;-;Nyeri open air;37.78/Kg;50.00/Kg;6300;Nyeri;2022-02-09
Dry Maize;White Maize;-;-;Mulot;35.56/Kg;50.00/Kg;13500;Bomet;2022-02-09
Dry Maize;White Maize;-;-;Mowlem Market;31.11/Kg;29.17/Kg;360;Trans-Nzoia;2022-02-09
Dry Maize;White Maize;-;-;Kakamega Town;40.00/Kg;50.00/Kg;50000;Kakamega;2022-02-09
Dry Maize;White Maize;-;-;Rongo;31.11/Kg;31.75/Kg;9000;Migori;2022-02-09
Dry Maize;Yellow Maize;-;-;Miruka; - ;47.50/Kg;450;Nyamira;2022-02-09
Dry Maize;White Maize;-;-;Miruka;35.56/Kg;47.50/Kg;22500;Nyamira;2022-02-09
Dry Maize;White Maize;-;-;Homabay Soko Mjinga;40.00/Kg;50.00/Kg;1000;Homa-bay;2022-02-09
Dry Maize;White Maize;-;-;Chaka;38.89/Kg;45.00/Kg;1800;Nyeri;2022-02-09
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;44.44/Kg;4000.00/Kg;720;Nakuru;2022-02-09
Dry Maize;White Maize;-;-;Nakuru Wakulima;35.56/Kg;40.00/Kg;0;Nakuru;2022-02-09
Dry Maize;-;-;-;Nakuru Wakulima;132.00/Kg;150.00/Kg;0;Nakuru;2022-02-09
Dry Maize;White Maize;-;-;Kabiyet Market;35.00/Kg;50.00/Kg;90000;Nandi;2022-02-09
Dry Maize;White Maize;-;-;Soko mpya;36.67/Kg;45.00/Kg;1350;Nyandarua;2022-02-09
Dry Maize;White Maize;-;-;Cheptiret - Uasin Gishu;24.00/Kg;28.00/Kg;2000;Uasin-Gishu;2022-02-09
Dry Maize;Mixed-Traditional ;-;-;Cheptiret - Uasin Gishu;28.00/Kg;32.00/Kg;1000;Uasin-Gishu;2022-02-09
Dry Maize;White Maize;-;-;Siaya; - ;38.64/Kg;;Siaya;2022-02-09
Dry Maize;Mixed-Traditional ;-;-;Siaya; - ;38.64/Kg;;Siaya;2022-02-09
Dry Maize;Mixed-Traditional ;-;-;Kajiado Market;66.67/Kg;50.00/Kg;3000;Kajiado;2022-02-09
Dry Maize;White Maize;-;-;Engineer;33.33/Kg;50.00/Kg;4500;Nyandarua;2022-02-09
Dry Maize;White Maize;-;-;Embu Town;36.67/Kg;45.00/Kg;5000;Embu;2022-02-09
Dry Maize;Mixed-Traditional ;-;-;Mpeketoni;50.00/Kg;60.00/Kg;2800;Lamu;2022-02-09
Dry Maize;Yellow Maize;-;-;Nyakoe;28.89/Kg;38.00/Kg;200;Kisii;2022-02-08
Dry Maize;White Maize;-;-;Nyakoe;28.89/Kg;38.00/Kg;2000;Kisii;2022-02-08
Dry Maize;Mixed-Traditional ;-;-;Nyakoe;20.00/Kg;24.00/Kg;1000;Kisii;2022-02-08
Dry Maize;Mixed-Traditional ;-;-;Orolwo;28.00/Kg;30.00/Kg;600;West-Pokot;2022-02-08
Dry Maize;White Maize;-;-;Busia Market;29.00/Kg;34.00/Kg;360;Busia;2022-02-08
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;44.44/Kg;50.00/Kg;0;Nakuru;2022-02-08
Dry Maize;White Maize;-;-;Nakuru Wakulima;35.56/Kg;40.00/Kg;1800;Nakuru;2022-02-08
Dry Maize;-;-;-;Nakuru Wakulima;132.00/Kg;150.00/Kg;0;Nakuru;2022-02-08
Dry Maize;Mixed-Traditional ;-;-;Tala Centre Market;31.33/Kg;40.00/Kg;22400;Machakos;2022-02-08
Dry Maize;White Maize;-;-;Ahero;50.00/Kg;55.00/Kg;2700;Kisumu;2022-02-08
Dry Maize;White Maize;-;-;Holo;40.00/Kg;50.00/Kg;14000;Kisumu;2022-02-08
Dry Maize;White Maize;-;-;Athi River Open air Market;38.89/Kg;50.00/Kg;900;Machakos;2022-02-08
Dry Maize;White Maize;-;-;Kapsabet Market;44.44/Kg;40.00/Kg;30000;Nandi;2022-02-08
Dry Maize;Mixed-Traditional ;-;-;Nkubu;36.67/Kg;40.00/Kg;1170;Meru;2022-02-08
Dry Maize;White Maize;-;-;Kitengela;33.33/Kg;45.00/Kg;32000;Kajiado;2022-02-08
Dry Maize;White Maize;-;-;Elwak Market;46.00/Kg;65.00/Kg;2100;Mandera;2022-02-08
Dry Maize;White Maize;-;-;Cheptulu; - ;45.00/Kg;2100;Vihiga;2022-02-08
Dry Maize;White Maize;-;-;Ngurubani Market;33.33/Kg;45.00/Kg;4500;Kirinyaga;2022-02-08
Dry Maize;Mixed-Traditional ;-;-;Chuka;38.89/Kg;45.00/Kg;5400;Tharaka-Nithi;2022-02-08
Dry Maize;White Maize;-;-;Rhamu Market;52.00/Kg;70.00/Kg;1600;Mandera;2022-02-08
Dry Maize;Mixed-Traditional ;-;-;Eldoret Main;35.50/Kg;37.50/Kg;20000;Uasin-Gishu;2022-02-08
Dry Maize;White Maize;-;-;Chebunyo;35.56/Kg;95.00/Kg;43200;Bomet;2022-02-07
Dry Maize;White Maize;-;-;Luanda;34.44/Kg;34.00/Kg;9000;Vihiga;2022-02-07
Dry Maize;White Maize;-;-;Kaanwa;30.00/Kg;35.00/Kg;100;Tharaka-Nithi;2022-02-07
Dry Maize;Mixed-Traditional ;-;-;Eldoret Main;35.50/Kg;37.50/Kg;20000;Uasin-Gishu;2022-02-07
Dry Maize;Yellow Maize;-;-;Aram;35.70/Kg;37.80/Kg;800;Siaya;2022-02-07
Dry Maize;White Maize;-;-;Aram;35.56/Kg;41.53/Kg;19350;Siaya;2022-02-07
Dry Maize;Mixed-Traditional ;-;-;Aram;39.74/Kg;42.08/Kg;2700;Siaya;2022-02-07
Dry Maize;White Maize;-;-;Poro market;33.33/Kg;0.04/Kg;90;Samburu;2022-02-07
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;44.44/Kg;50.00/Kg;0;Nakuru;2022-02-07
Dry Maize;White Maize;-;-;Nakuru Wakulima;35.56/Kg;40.00/Kg;1800;Nakuru;2022-02-07
Dry Maize;-;-;-;Nakuru Wakulima;132.00/Kg;150.00/Kg;0;Nakuru;2022-02-07
Dry Maize;White Maize;-;-;Makutano West Pokot;32.22/Kg;36.00/Kg;;West-Pokot;2022-02-07
Dry Maize;White Maize;-;-;Makutano West Pokot;32.22/Kg;36.00/Kg;;West-Pokot;2022-02-07
Dry Maize;White Maize;-;-;Kutus;30.00/Kg;36.70/Kg;9000;Kirinyaga;2022-02-07
Dry Maize;Mixed-Traditional ;-;-;Othaya;35.56/Kg;90.00/Kg;9900;Nyeri;2022-02-07
Dry Maize;White Maize;-;-;Kangemi Market;35.00/Kg;50.00/Kg;;Nairobi;2022-02-07
Dry Maize;White Maize;-;-;Kiritiri;33.00/Kg;36.00/Kg;6900;Embu;2022-02-07
Dry Maize;Mixed-Traditional ;-;-;Kiritiri;33.00/Kg;36.00/Kg;6300;Embu;2022-02-07
Dry Maize;Mixed-Traditional ;-;-;Eldama Ravine;30.00/Kg;34.00/Kg;1500;Baringo;2022-02-07
Dry Maize;Mixed-Traditional ;-;-;Soko mpya;36.67/Kg;45.00/Kg;1100;Nyandarua;2022-02-07
Dry Maize;Mixed-Traditional ;-;-;Machakos Main Market;38.89/Kg;50.00/Kg;;Machakos;2022-02-07
Dry Maize;White Maize;-;-;Marigat;35.00/Kg;40.00/Kg;15000;Baringo;2022-02-07
Dry Maize;White Maize;-;-;Garissa Soko Mugdi;40.00/Kg;60.00/Kg;10000;Garissa;2022-02-07
Dry Maize;Mixed-Traditional ;-;-;Kabarnet;38.89/Kg;35.00/Kg;8370;Baringo;2022-02-07
Dry Maize;Yellow Maize;-;-;Kibuye;44.44/Kg;50.00/Kg;;Kisumu;2022-02-06
Dry Maize;White Maize;-;-;Kibuye;44.44/Kg;42.50/Kg;;Kisumu;2022-02-06
Dry Maize;-;-;-;Kibuye; - ;205.00/Kg;;Kisumu;2022-02-06
Dry Maize;Mixed-Traditional ;-;-;Kibuye;28.89/Kg;30.00/Kg;;Kisumu;2022-02-06
Dry Maize;White Maize;-;-;Mabera;24.10/Kg;28.11/Kg;2700;Migori;2022-02-06
Dry Maize;Mixed-Traditional ;-;-;Kiminini - Kitale;35.00/Kg;45.00/Kg;;Trans-Nzoia;2022-02-06
Dry Maize;White Maize;-;-;Malimili Livestock Market;32.00/Kg;34.00/Kg;6000;Kakamega;2022-02-06
Dry Maize;White Maize;-;-;Rongo;31.11/Kg;31.25/Kg;7200;Migori;2022-02-06
Dry Maize;White Maize;-;-;Kibiok;35.00/Kg;37.50/Kg;4500;Nandi;2022-02-06
Dry Maize;White Maize;-;-;Muhoroni;34.44/Kg;50.00/Kg;3000;Kisumu;2022-02-06
Dry Maize;White Maize;-;-;Kasuku;30.00/Kg;40.00/Kg;90;Nyandarua;2022-02-06
Dry Maize;Mixed-Traditional ;-;-;Lomut;40.00/Kg;50.00/Kg;20000;West-Pokot;2022-02-05
Dry Maize;White Maize;-;-;Serem - Vihiga; - ;36.87/Kg;2500;Vihiga;2022-02-05
Dry Maize;Mixed-Traditional ;-;-;Mwatate;35.00/Kg;40.00/Kg;3500;Taita-Taveta;2022-02-05
Dry Maize;Mixed-Traditional ;-;-;Akala;31.11/Kg;35.00/Kg;5000;Siaya;2022-02-05
Dry Maize;Mixed-Traditional ;-;-;Mbale;33.33/Kg;46.51/Kg;121000;Vihiga;2022-02-05
Dry Maize;White Maize;-;-;Athi River Open air Market;38.89/Kg;50.00/Kg;1080;Machakos;2022-02-05
Dry Maize;White Maize;-;-;Siaya; - ;36.96/Kg;;Siaya;2022-02-05
Dry Maize;Mixed-Traditional ;-;-;Siaya; - ;38.64/Kg;;Siaya;2022-02-05
Dry Maize;Mixed-Traditional ;-;-;Mpeketoni;50.00/Kg;60.00/Kg;3800;Lamu;2022-02-05
Dry Maize;White Maize;-;-;Embu Town;36.67/Kg;90.00/Kg;1500;Embu;2022-02-05
Dry Maize;Mixed-Traditional ;-;-;Samburu;30.00/Kg;40.00/Kg;600;Kwale;2022-02-05
Dry Maize;White Maize;-;-;Bondo;31.11/Kg;40.00/Kg;21000;Siaya;2022-02-04
Dry Maize;White Maize;-;-;Ugunja;31.67/Kg;42.50/Kg;;Siaya;2022-02-04
Dry Maize;Mixed-Traditional ;-;-;Mariakani;400.00/Kg;50.00/Kg;;Kilifi;2022-02-04
Dry Maize;Mixed-Traditional ;-;-;Diani Market;40.00/Kg;50.00/Kg;3000;Kwale;2022-02-04
Dry Maize;White Maize;-;-;Chwele;33.33/Kg;42.50/Kg;18000;Bungoma;2022-02-04
Dry Maize;White Maize;-;-;Ilbissil Livestock Market;38.89/Kg;50.00/Kg;2500;Kajiado;2022-02-04
Dry Maize;Mixed-Traditional ;-;-;Gakoromone;37.78/Kg;40.00/Kg;6000;Meru;2022-02-04
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;44.44/Kg;50.00/Kg;2070;Nakuru;2022-02-04
Dry Maize;White Maize;-;-;Nakuru Wakulima;34.44/Kg;40.00/Kg;0;Nakuru;2022-02-04
Dry Maize;-;-;-;Nakuru Wakulima;132.00/Kg;150.00/Kg;0;Nakuru;2022-02-04
Dry Maize;White Maize;-;-;Muhoroni;45.00/Kg;50.00/Kg;1000;Kisumu;2022-02-04
Dry Maize;Mixed-Traditional ;-;-;Tala Centre Market;31.33/Kg;40.00/Kg;22600;Machakos;2022-02-04
Dry Maize;White Maize;-;-;Soko mpya;36.67/Kg;45.00/Kg;950;Nyandarua;2022-02-04
Dry Maize;White Maize;-;-;Takaba Market;40.00/Kg;50.00/Kg;;Mandera;2022-02-04
Dry Maize;Mixed-Traditional ;-;-;Machakos Main Market;38.89/Kg;50.00/Kg;;Machakos;2022-02-04
Dry Maize;White Maize;-;-;Sibanga;31.67/Kg;40.00/Kg;1800;Trans-Nzoia;2022-02-04
Dry Maize;White Maize;-;-;Cheptulu; - ;45.00/Kg;1700;Vihiga;2022-02-04
Dry Maize;Mixed-Traditional ;-;-;Chuka;38.89/Kg;45.00/Kg;5400;Tharaka-Nithi;2022-02-04
Dry Maize;White Maize;-;-;Ngurubani Market;33.33/Kg;45.00/Kg;4500;Kirinyaga;2022-02-04
Dry Maize;White Maize;-;-;Rhamu Market;52.00/Kg;70.00/Kg;1200;Mandera;2022-02-04
Dry Maize;Mixed-Traditional ;-;-;Eldoret Main;36.00/Kg;38.00/Kg;20000;Uasin-Gishu;2022-02-04
Dry Maize;Yellow Maize;-;-;Daraja Mbili;28.89/Kg;40.00/Kg;400;Kisii;2022-02-03
Dry Maize;White Maize;-;-;Daraja Mbili;20.00/Kg;40.00/Kg;4000;Kisii;2022-02-03
Dry Maize;White Maize;-;-;Kaanwa;30.00/Kg;35.00/Kg;100;Tharaka-Nithi;2022-02-03
Dry Maize;White Maize;-;-;Nyeri open air;37.78/Kg;50.00/Kg;6300;Nyeri;2022-02-03
Dry Maize;White Maize;-;-;Kipkaren;40.00/Kg;85.00/Kg;300;Kakamega;2022-02-03
Dry Maize;White Maize;-;-;Katito;35.56/Kg;45.00/Kg;3500;Kisumu;2022-02-03
Dry Maize;White Maize;-;-;Flax;26.00/Kg;28.00/Kg;360;Elgeyo-Marakwet;2022-02-03
Dry Maize;White Maize;-;-;Mabera;23.90/Kg;31.87/Kg;5000;Migori;2022-02-03
Dry Maize;Mixed-Traditional ;-;-;Chepareria;2.90/Kg;31.00/Kg;250;West-Pokot;2022-02-03
Dry Maize;White Maize;-;-;Eldama Ravine;28.89/Kg;32.00/Kg;640;Baringo;2022-02-03
Dry Maize;Mixed-Traditional ;-;-;Kimilili town;42.50/Kg;45.00/Kg;1000;Bungoma;2022-02-03
Dry Maize;White Maize;-;-;Kutus;30.00/Kg;33.84/Kg;9000;Kirinyaga;2022-02-03
Dry Maize;White Maize;-;-;Cheptulu; - ;45.00/Kg;2200;Vihiga;2022-02-03
Dry Maize;White Maize;-;-;Wangige;38.89/Kg;50.00/Kg;4000;Kiambu;2022-02-03
Dry Maize;White Maize;-;-;Karatina;36.67/Kg;45.00/Kg;9000;Nyeri;2022-02-03
Dry Maize;Mixed-Traditional ;-;-;Kinango;50.00/Kg;55.00/Kg;6300;Kwale;2022-02-03
Dry Maize;White Maize;-;-;Cheptiret - Uasin Gishu;24.00/Kg;28.00/Kg;2000;Uasin-Gishu;2022-02-03
Dry Maize;Mixed-Traditional ;-;-;Cheptiret - Uasin Gishu;32.00/Kg;36.00/Kg;2000;Uasin-Gishu;2022-02-03
Dry Maize;White Maize;-;-;Marigat;35.00/Kg;40.00/Kg;14000;Baringo;2022-02-03
Dry Maize;White Maize;-;-;Aram;35.56/Kg;41.53/Kg;20700;Siaya;2022-02-03
Dry Maize;Mixed-Traditional ;-;-;Aram;37.40/Kg;42.08/Kg;2070;Siaya;2022-02-03
Dry Maize;White Maize;-;-;Rhamu Market;52.00/Kg;70.00/Kg;2000;Mandera;2022-02-03
Dry Maize;Mixed-Traditional ;-;-;Kabarnet;35.00/Kg;40.00/Kg;9500;Baringo;2022-02-03
Dry Maize;Mixed-Traditional ;-;-;Mbita;32.50/Kg;50.00/Kg;10000;Homa-bay;2022-02-03
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;44.44/Kg;50.00/Kg;0;Nakuru;2022-02-02
Dry Maize;White Maize;-;-;Nakuru Wakulima;34.44/Kg;40.00/Kg;0;Nakuru;2022-02-02
Dry Maize;-;-;-;Nakuru Wakulima;132.00/Kg;150.00/Kg;0;Nakuru;2022-02-02
Dry Maize;White Maize;-;-;Ortum;32.00/Kg;36.00/Kg;45000;West-Pokot;2022-02-02
Dry Maize;White Maize;-;-;Mulot;35.56/Kg;50.00/Kg;13350;Bomet;2022-02-02
Dry Maize;White Maize;-;-;Holo;40.00/Kg;50.00/Kg;14000;Kisumu;2022-02-02
Dry Maize;Yellow Maize;-;-;Miruka; - ;50.00/Kg;450;Nyamira;2022-02-02
Dry Maize;White Maize;-;-;Miruka;35.56/Kg;37.50/Kg;27000;Nyamira;2022-02-02
Dry Maize;Yellow Maize;-;-;Suneka;1.18/Kg;1.11/Kg;864;Kisii;2022-02-02
Dry Maize;White Maize;-;-;Suneka;1.12/Kg;1.12/Kg;7680;Kisii;2022-02-02
Dry Maize;White Maize;-;-;Kathwana;36.67/Kg;45.00/Kg;13800;Tharaka-Nithi;2022-02-02
Dry Maize;White Maize;-;-;Kakamega Town;40.00/Kg;50.00/Kg;50000;Kakamega;2022-02-02
Dry Maize;White Maize;-;-;Kapcherop;28.89/Kg;37.50/Kg;900;Elgeyo-Marakwet;2022-02-02
Dry Maize;White Maize;-;-;Kakamega Town;40.00/Kg;50.00/Kg;80000;Kakamega;2022-02-02
Dry Maize;White Maize;-;-;Soko mpya;36.67/Kg;45.00/Kg;720;Nyandarua;2022-02-02
Dry Maize;White Maize;-;-;Chaka;38.89/Kg;45.00/Kg;3200;Nyeri;2022-02-02
Dry Maize;White Maize;-;-;Webuye town;28.89/Kg;35.56/Kg;48000;Bungoma;2022-02-02
Dry Maize;White Maize;-;-;Kangeta;40.00/Kg;45.00/Kg;1260;Meru;2022-02-02
