Commodity;Classification;Grade;Sex;Market;Wholesale;Retail;Supply Volume;County;Date
Dry Maize;White Maize;-;-;Makutano West Pokot;52.00/Kg;60.00/Kg;;West-Pokot;2022-11-15
Dry Maize;White Maize;-;-;Kapkwen;58.89/Kg;70.83/Kg;64800;Bomet;2022-11-15
Dry Maize;Mixed-Traditional ;-;-;Soko Mjinga Wajir;80.00/Kg;100.00/Kg;3000;Wajir;2022-11-15
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;80.00/Kg;90.00/Kg;;Nakuru;2022-11-15
Dry Maize;Mixed-Traditional ;-;-;Nkubu;61.11/Kg;70.00/Kg;900;Meru;2022-11-15
Dry Maize;White Maize;-;-;Nakuru Wakulima;57.78/Kg;65.00/Kg;;Nakuru;2022-11-15
Dry Maize;-;-;-;Nakuru Wakulima; - ;200.00/Kg;;Nakuru;2022-11-15
Dry Maize;Mixed-Traditional ;-;-;Tala Centre Market;64.44/Kg;75.00/Kg;7200;Machakos;2022-11-15
Dry Maize;Yellow Maize;-;-;Nyamakima;100.00/Kg;120.00/Kg;;Nairobi;2022-11-15
Dry Maize;White Maize;-;-;Nyamakima;72.22/Kg;80.00/Kg;;Nairobi;2022-11-15
Dry Maize;-;-;-;Nyamakima;180.00/Kg;200.00/Kg;;Nairobi;2022-11-15
Dry Maize;White Maize;-;-;Voi Retail; - ;65.00/Kg;90;Taita-Taveta;2022-11-15
Dry Maize;White Maize;-;-;Cheptulu;61.90/Kg;71.43/Kg;2100;Vihiga;2022-11-15
Dry Maize;White Maize;-;-;Chumvini Livestock Market;49.09/Kg;58.89/Kg;13000;Taita-Taveta;2022-11-15
Dry Maize;White Maize;-;-;Kerugoya;75.00/Kg;100.00/Kg;4000;Kirinyaga;2022-11-15
Dry Maize;Mixed-Traditional ;-;-;Chuka;61.11/Kg;90.00/Kg;18000;Tharaka-Nithi;2022-11-15
Dry Maize;Mixed-Traditional ;-;-;Chuka;61.11/Kg;90.00/Kg;18000;Tharaka-Nithi;2022-11-15
Dry Maize;White Maize;-;-;Kapsabet Market;53.33/Kg;48.00/Kg;20000;Nandi;2022-11-15
Dry Maize;White Maize;-;-;Kapsowar;50.56/Kg;67.50/Kg;1800;Elgeyo-Marakwet;2022-11-15
Dry Maize;Mixed-Traditional ;-;-;Kawangware;50.00/Kg;60.00/Kg;30000;Nairobi;2022-11-15
Dry Maize;White Maize;-;-;Wundanyi; - ;70.00/Kg;9000;Taita-Taveta;2022-11-15
Dry Maize;White Maize;-;-;Kangemi Market;50.00/Kg;70.00/Kg;;Nairobi;2022-11-15
Dry Maize;White Maize;-;-;Eldoret Main;60.00/Kg;75.00/Kg;6300;Uasin-Gishu;2022-11-15
Dry Maize;White Maize;-;-;Luanda;57.78/Kg;62.50/Kg;7200;Vihiga;2022-11-14
Dry Maize;Mixed-Traditional ;-;-;Diani Market;70.00/Kg;80.00/Kg;5000;Kwale;2022-11-14
Dry Maize;White Maize;-;-;Runyenjes;53.33/Kg;70.00/Kg;25650;Embu;2022-11-14
Dry Maize;Mixed-Traditional ;-;-;Kabati Kitui;72.22/Kg;65.00/Kg;9000;Kitui;2022-11-14
Dry Maize;Mixed-Traditional ;-;-;Marindi;75.56/Kg;79.17/Kg;7020;Migori;2022-11-14
Dry Maize;White Maize;-;-;Mois Bridge;52.22/Kg;70.00/Kg;450;Uasin-Gishu;2022-11-14
Dry Maize;Mixed-Traditional ;-;-;Mwangulu;60.00/Kg;70.00/Kg;2500;Kwale;2022-11-14
Dry Maize;White Maize;-;-;Kaare;64.44/Kg;68.00/Kg;900;Tharaka-Nithi;2022-11-14
Dry Maize;White Maize;-;-;Mwangulu;40.00/Kg;60.00/Kg;2100;Kwale;2022-11-14
Dry Maize;Mixed-Traditional ;-;-;Chwele;53.33/Kg;54.00/Kg;22500;Bungoma;2022-11-14
Dry Maize;White Maize;-;-;Mabera; - ;80.00/Kg;2400;Migori;2022-11-14
Dry Maize;White Maize;-;-;Nyamakima;72.22/Kg;90.00/Kg;;Nairobi;2022-11-14
Dry Maize;Yellow Maize;-;-;Nyamakima;100.00/Kg;120.00/Kg;;Nairobi;2022-11-14
Dry Maize;White Maize;-;-;Nyamakima;72.22/Kg;90.00/Kg;;Nairobi;2022-11-14
Dry Maize;-;-;-;Nyamakima;180.00/Kg;200.00/Kg;;Nairobi;2022-11-14
Dry Maize;White Maize;-;-;Aram;61.11/Kg;69.22/Kg;14400;Siaya;2022-11-14
Dry Maize;Mixed-Traditional ;-;-;Aram;69.48/Kg;74.11/Kg;1800;Siaya;2022-11-14
Dry Maize;Mixed-Traditional ;-;-;Othaya;64.44/Kg;75.00/Kg;6300;Nyeri;2022-11-14
Dry Maize;White Maize;-;-;Soko mpya;66.67/Kg;66.67/Kg;880;Nyandarua;2022-11-14
Dry Maize;White Maize;-;-;Kilingili;53.33/Kg;68.42/Kg;30000;Vihiga;2022-11-14
Dry Maize;White Maize;-;-;Busia Market;58.89/Kg;85.00/Kg;450;Busia;2022-11-14
Dry Maize;White Maize;-;-;Kiritiri;65.00/Kg;75.00/Kg;6900;Embu;2022-11-14
Dry Maize;Mixed-Traditional ;-;-;Kiritiri;65.00/Kg;75.00/Kg;6200;Embu;2022-11-14
Dry Maize;White Maize;-;-;Eldama Ravine;61.11/Kg;60.00/Kg;1800;Baringo;2022-11-14
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;80.00/Kg;90.00/Kg;540;Nakuru;2022-11-14
Dry Maize;White Maize;-;-;Nakuru Wakulima;57.78/Kg;65.00/Kg;4230;Nakuru;2022-11-14
Dry Maize;-;-;-;Nakuru Wakulima; - ;200.00/Kg;;Nakuru;2022-11-14
Dry Maize;White Maize;-;-;Gakindu;63.33/Kg;68.18/Kg;2700;Nyeri;2022-11-14
Dry Maize;White Maize;-;-;Kutus;62.22/Kg;73.02/Kg;0;Kirinyaga;2022-11-14
Dry Maize;Mixed-Traditional ;-;-;Illbissil Food Market;83.33/Kg;100.00/Kg;2000;Kajiado;2022-11-14
Dry Maize;White Maize;-;-;Kagio;65.00/Kg;75.00/Kg;;Kirinyaga;2022-11-14
Dry Maize;Mixed-Traditional ;-;-;Kawangware;45.45/Kg;54.55/Kg;50000;Nairobi;2022-11-14
Dry Maize;White Maize;-;-;Kitale Municipality Market;54.44/Kg;65.00/Kg;450;Trans-Nzoia;2022-11-14
Dry Maize;White Maize;-;-;Marigat;70.00/Kg;80.00/Kg;14000;Baringo;2022-11-14
Dry Maize;Yellow Maize;-;-;Kangemi Market;83.33/Kg; - ;;Nairobi;2022-11-14
Dry Maize;White Maize;-;-;Kangemi Market;64.44/Kg;75.00/Kg;;Nairobi;2022-11-14
Dry Maize;White Maize;-;-;Garissa Soko Mugdi;75.00/Kg;90.00/Kg;20000;Garissa;2022-11-14
Dry Maize;White Maize;-;-;Kasuku;61.11/Kg;75.00/Kg;90;Nyandarua;2022-11-13
Dry Maize;White Maize;-;-;Kibuye;84.44/Kg;70.00/Kg;;Kisumu;2022-11-13
Dry Maize;Yellow Maize;-;-;Kibuye; - ;100.00/Kg;;Kisumu;2022-11-13
Dry Maize;Mixed-Traditional ;-;-;Kibuye;57.78/Kg;65.00/Kg;;Kisumu;2022-11-13
Dry Maize;Yellow Maize;-;-;Ikonge; - ;80.00/Kg;2000;Nyamira;2022-11-13
Dry Maize;White Maize;-;-;Ikonge;62.22/Kg;75.00/Kg;32000;Nyamira;2022-11-13
Dry Maize;White Maize;-;-;Khayega;58.33/Kg;66.67/Kg;8000;Kakamega;2022-11-13
Dry Maize;White Maize;-;-;Mghange;160.00/Kg;170.00/Kg;4000;Taita-Taveta;2022-11-13
Dry Maize;White Maize;-;-;Muhoroni;75.00/Kg;90.00/Kg;3000;Kisumu;2022-11-13
Dry Maize;White Maize;-;-;Kiminini - Kitale;53.33/Kg;130.00/Kg;270;Trans-Nzoia;2022-11-13
Dry Maize;Mixed-Traditional ;-;-;Kawangware;41.82/Kg;51.82/Kg;30000;Nairobi;2022-11-13
Dry Maize;White Maize;-;-;Kibiok;50.00/Kg;57.78/Kg;18000;Nandi;2022-11-13
Dry Maize;Mixed-Traditional ;-;-;Diani Market;70.00/Kg;80.00/Kg;3000;Kwale;2022-11-12
Dry Maize;White Maize;-;-;Mbale;55.56/Kg;72.22/Kg;14000;Vihiga;2022-11-12
Dry Maize;Mixed-Traditional ;-;-;Lomut;57.78/Kg;80.00/Kg;20000;West-Pokot;2022-11-12
Dry Maize;White Maize;-;-;Loitoktok Market;61.11/Kg;65.00/Kg;;Kajiado;2022-11-12
Dry Maize;Mixed-Traditional ;-;-;Siaya; - ;69.57/Kg;;Siaya;2022-11-12
Dry Maize;White Maize;-;-;Akala;65.00/Kg;75.00/Kg;3000;Siaya;2022-11-12
Dry Maize;Mixed-Traditional ;-;-;Kawangware;45.45/Kg;60.00/Kg;20000;Nairobi;2022-11-12
Dry Maize;White Maize;-;-;Embu Town;61.11/Kg;160.00/Kg;10000;Embu;2022-11-12
Dry Maize;Mixed-Traditional ;-;-;Mpeketoni;55.00/Kg;60.00/Kg;600;Lamu;2022-11-12
Dry Maize;Mixed-Traditional ;-;-;Ugunja; - ;65.00/Kg;;Siaya;2022-11-11
Dry Maize;White Maize;-;-;Ugunja;53.33/Kg;75.00/Kg;6300;Siaya;2022-11-11
Dry Maize;Mixed-Traditional ;-;-;Diani Market;70.00/Kg;80.00/Kg;3500;Kwale;2022-11-11
Dry Maize;White Maize;-;-;Majengo Vihiga;57.78/Kg;74.26/Kg;18000;Vihiga;2022-11-11
Dry Maize;White Maize;-;-;Kisasi;80.00/Kg;110.00/Kg;;Kitui;2022-11-11
Dry Maize;White Maize;-;-;Bondo;62.22/Kg;70.00/Kg;24000;Siaya;2022-11-11
Dry Maize;Mixed-Traditional ;-;-;Marindi;75.56/Kg;75.00/Kg;5040;Migori;2022-11-11
Dry Maize;White Maize;-;-;Chepseon;55.56/Kg;60.00/Kg;24300;Kericho;2022-11-11
Dry Maize;White Maize;-;-;Kerugoya;75.00/Kg;100.00/Kg;4500;Kirinyaga;2022-11-11
Dry Maize;White Maize;-;-;Nyamakima;71.11/Kg;80.00/Kg;;Nairobi;2022-11-11
Dry Maize;-;-;-;Nyamakima;172.00/Kg;200.00/Kg;;Nairobi;2022-11-11
Dry Maize;Yellow Maize;-;-;Nyamakima;94.44/Kg;100.00/Kg;;Nairobi;2022-11-11
Dry Maize;Mixed-Traditional ;-;-;Tala Centre Market;64.44/Kg;75.00/Kg;7500;Machakos;2022-11-11
Dry Maize;Mixed-Traditional ;-;-;Gakindu;63.33/Kg;68.18/Kg;2700;Nyeri;2022-11-11
Dry Maize;White Maize;-;-;Makutano West Pokot;52.00/Kg;60.00/Kg;;West-Pokot;2022-11-11
Dry Maize;White Maize;-;-;Chumvini Livestock Market;50.00/Kg;60.00/Kg;11000;Taita-Taveta;2022-11-11
Dry Maize;Mixed-Traditional ;-;-;Oyugis;75.56/Kg;85.00/Kg;9000;Homa-bay;2022-11-11
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;80.00/Kg;90.00/Kg;270;Nakuru;2022-11-11
Dry Maize;White Maize;-;-;Nakuru Wakulima;56.67/Kg;60.00/Kg;;Nakuru;2022-11-11
Dry Maize;-;-;-;Nakuru Wakulima; - ;200.00/Kg;;Nakuru;2022-11-11
Dry Maize;White Maize;-;-;test market;61.11/Kg;63.33/Kg;4500;test;2022-11-11
Dry Maize;White Maize;-;-;Emali Market;73.33/Kg;75.00/Kg;8100;Makueni;2022-11-11
Dry Maize;White Maize;-;-;Sibanga;50.00/Kg;52.78/Kg;45000;Trans-Nzoia;2022-11-11
Dry Maize;White Maize;-;-;Ngurubani Market;70.00/Kg;90.00/Kg;5000;Kirinyaga;2022-11-11
Dry Maize;Mixed-Traditional ;-;-;Chuka;61.11/Kg;90.00/Kg;18000;Tharaka-Nithi;2022-11-11
Dry Maize;White Maize;-;-;test market; - ;70.00/Kg;90;test;2022-11-11
Dry Maize;White Maize;-;-;test market; - ;80.00/Kg;90;test;2022-11-11
Dry Maize;Mixed-Traditional ;-;-;Kawangware;50.00/Kg;55.45/Kg;5000;Nairobi;2022-11-11
Dry Maize;White Maize;-;-;Cheptulu;65.00/Kg;75.00/Kg;1900;Vihiga;2022-11-11
Dry Maize;Mixed-Traditional ;-;-;Kimumu;60.00/Kg;75.00/Kg;5000;Uasin-Gishu;2022-11-11
Dry Maize;Mixed-Traditional ;-;-;Iten;50.00/Kg;60.00/Kg;12000;Elgeyo-Marakwet;2022-11-11
Dry Maize;White Maize;-;-;Katito;71.11/Kg;72.73/Kg;3500;Kisumu;2022-11-10
Dry Maize;Mixed-Traditional ;-;-;Diani Market;70.00/Kg;80.00/Kg;3000;Kwale;2022-11-10
Dry Maize;White Maize;-;-;Ortum;48.00/Kg;52.00/Kg;45000;West-Pokot;2022-11-10
Dry Maize;White Maize;-;-;Kaanwa;70.00/Kg;150.00/Kg;350;Tharaka-Nithi;2022-11-10
Dry Maize;White Maize;-;-;Kaare;5800.00/Kg;65.00/Kg;900;Tharaka-Nithi;2022-11-10
Dry Maize;White Maize;-;-;Kericho Town;65.00/Kg;75.00/Kg;;Kericho;2022-11-10
Dry Maize;-;-;-;Nyamakima;172.00/Kg;200.00/Kg;;Nairobi;2022-11-10
Dry Maize;White Maize;-;-;Nyamakima;72.22/Kg;90.00/Kg;;Nairobi;2022-11-10
Dry Maize;Yellow Maize;-;-;Nyamakima;94.44/Kg;100.00/Kg;;Nairobi;2022-11-10
Dry Maize;White Maize;-;-;Maua;63.33/Kg;70.00/Kg;14400;Meru;2022-11-10
Dry Maize;Mixed-Traditional ;-;-;Kiserian crops market;55.56/Kg;50.00/Kg;6000;Kajiado;2022-11-10
Dry Maize;White Maize;-;-;Aram;60.00/Kg;69.22/Kg;13500;Siaya;2022-11-10
Dry Maize;-;-;-;Aram;194.55/Kg;233.46/Kg;150;Siaya;2022-11-10
Dry Maize;Mixed-Traditional ;-;-;Aram;69.48/Kg;74.11/Kg;950;Siaya;2022-11-10
Dry Maize;Mixed-Traditional ;-;-;Limuru Rongai Market; - ;80.00/Kg;13500;Kiambu;2022-11-10
Dry Maize;White Maize;-;-;Kutus;64.44/Kg;78.33/Kg;0;Kirinyaga;2022-11-10
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;80.00/Kg;90.00/Kg;2790;Nakuru;2022-11-10
Dry Maize;White Maize;-;-;Nakuru Wakulima;56.67/Kg;60.00/Kg;3960;Nakuru;2022-11-10
Dry Maize;-;-;-;Nakuru Wakulima; - ;200.00/Kg;;Nakuru;2022-11-10
Dry Maize;Mixed-Traditional ;-;-;Chepareria;50.00/Kg;54.17/Kg;27500;West-Pokot;2022-11-10
Dry Maize;Mixed-Traditional ;-;-;Kiritiri;65.00/Kg;75.00/Kg;5600;Embu;2022-11-10
Dry Maize;White Maize;-;-;Kiritiri;65.00/Kg;75.00/Kg;5700;Embu;2022-11-10
Dry Maize;White Maize;-;-;Eldoret Main;60.00/Kg;75.00/Kg;6300;Uasin-Gishu;2022-11-10
Dry Maize;White Maize;-;-;Tseikuru;62.22/Kg;65.00/Kg;35000;Kitui;2022-11-10
Dry Maize;Mixed-Traditional ;-;-;Maralal livestock market;55.56/Kg;100.00/Kg;90;Samburu;2022-11-10
Dry Maize;White Maize;-;-;Ndhiwa;75.00/Kg;80.00/Kg;4000;Homa-bay;2022-11-10
Dry Maize;Mixed-Traditional ;-;-;Kawangware;43.64/Kg;50.00/Kg;3600;Nairobi;2022-11-10
Dry Maize;White Maize;-;-;Eldama Ravine;60.00/Kg;60.00/Kg;600;Baringo;2022-11-10
Dry Maize;White Maize;-;-;Kagio;80.00/Kg;90.00/Kg;;Kirinyaga;2022-11-10
Dry Maize;White Maize;-;-;Kitale Municipality Market;50.00/Kg;130.00/Kg;360;Trans-Nzoia;2022-11-10
Dry Maize;White Maize;-;-;Kathwana;65.56/Kg;80.00/Kg;2340;Tharaka-Nithi;2022-11-09
Dry Maize;White Maize;-;-;Nyeri open air;61.11/Kg;70.00/Kg;5400;Nyeri;2022-11-09
Dry Maize;White Maize;-;-;Amoni;75.00/Kg;85.00/Kg;500;Busia;2022-11-09
Dry Maize;White Maize;-;-;Majengo Vihiga;55.56/Kg;73.68/Kg;18000;Vihiga;2022-11-09
Dry Maize;White Maize;-;-;Suneka;66.67/Kg;30.56/Kg;5760;Kisii;2022-11-09
Dry Maize;White Maize;-;-;Engineer;61.11/Kg;90.00/Kg;5000;Nyandarua;2022-11-09
Dry Maize;White Maize;-;-;Elwak Market;68.00/Kg;80.00/Kg;2100;Mandera;2022-11-09
Dry Maize;Mixed-Traditional ;-;-;Soko Mjinga Wajir;80.00/Kg;100.00/Kg;2500;Wajir;2022-11-09
Dry Maize;White Maize;-;-;Holo;65.00/Kg;85.00/Kg;16000;Kisumu;2022-11-09
Dry Maize;White Maize;-;-;Soko mpya;66.67/Kg;66.67/Kg;1000;Nyandarua;2022-11-09
Dry Maize;White Maize;-;-;Serem - Nandi;54.17/Kg;58.33/Kg;7000;Nandi;2022-11-09
Dry Maize;White Maize;-;-;Chepterit Market - Nandi;150.00/Kg;170.00/Kg;2000;Nandi;2022-11-09
Dry Maize;White Maize;-;-;Mulot;58.89/Kg;66.67/Kg;12000;Bomet;2022-11-09
Dry Maize;White Maize;-;-;Nyamakima;72.22/Kg;90.00/Kg;;Nairobi;2022-11-09
Dry Maize;Mixed-Traditional ;-;-;Akala;65.00/Kg;75.00/Kg;7000;Siaya;2022-11-09
Dry Maize;-;-;-;Nyamakima;172.00/Kg;200.00/Kg;;Nairobi;2022-11-09
Dry Maize;Yellow Maize;-;-;Nyamakima;94.44/Kg;100.00/Kg;;Nairobi;2022-11-09
Dry Maize;White Maize;-;-;Kabiyet Market;50.00/Kg;130.00/Kg;90000;Nandi;2022-11-09
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;80.00/Kg;90.00/Kg;;Nakuru;2022-11-09
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;90.00/Kg;90.00/Kg;;Nakuru;2022-11-09
Dry Maize;White Maize;-;-;Nakuru Wakulima;56.67/Kg;60.00/Kg;4320;Nakuru;2022-11-09
Dry Maize;-;-;-;Nakuru Wakulima; - ;200.00/Kg;;Nakuru;2022-11-09
Dry Maize;White Maize;-;-;Kilingili;46.67/Kg;68.42/Kg;20000;Vihiga;2022-11-09
Dry Maize;White Maize;-;-;Malindi Old Market;30.00/Kg;60.00/Kg;100;Kilifi;2022-11-09
Dry Maize;Mixed-Traditional ;-;-;Nakuru Top Market; - ;90.00/Kg;;Nakuru;2022-11-09
Dry Maize;White Maize;-;-;Mwingi Town;65.56/Kg;65.00/Kg;2000;Kitui;2022-11-09
Dry Maize;White Maize;-;-;Siaya; - ;69.57/Kg;;Siaya;2022-11-09
Dry Maize;Mixed-Traditional ;-;-;Siaya; - ;69.57/Kg;;Siaya;2022-11-09
Dry Maize;White Maize;-;-;Kangemi Market;60.00/Kg;80.00/Kg;;Nairobi;2022-11-09
Dry Maize;Mixed-Traditional ;-;-;Mpeketoni;55.00/Kg;65.00/Kg;2100;Lamu;2022-11-09
Dry Maize;Mixed-Traditional ;-;-;Kawangware;50.00/Kg;60.00/Kg;6000;Nairobi;2022-11-09
Dry Maize;White Maize;-;-;Embu Town;64.44/Kg;80.00/Kg;8000;Embu;2022-11-09
Dry Maize;White Maize;-;-;Eldoret Main;60.00/Kg;75.00/Kg;6300;Uasin-Gishu;2022-11-09
Dry Maize;White Maize;-;-;Ugunja;64.44/Kg;80.00/Kg;10800;Siaya;2022-11-08
Dry Maize;Mixed-Traditional ;-;-;Ugunja;37.78/Kg;65.00/Kg;3600;Siaya;2022-11-08
Dry Maize;Mixed-Traditional ;-;-;Diani Market;70.00/Kg;80.00/Kg;3500;Kwale;2022-11-08
Dry Maize;Yellow Maize;-;-;Wath Ong'er;76.00/Kg;80.00/Kg;2300;Migori;2022-11-08
Dry Maize;White Maize;-;-;Wath Ong'er;76.00/Kg;80.00/Kg;4800;Migori;2022-11-08
Dry Maize;White Maize;-;-;Bondo;61.11/Kg;120.00/Kg;21000;Siaya;2022-11-08
Dry Maize;White Maize;-;-;Kerugoya;75.00/Kg;100.00/Kg;4000;Kirinyaga;2022-11-08
Dry Maize;Mixed-Traditional ;-;-;Tala Centre Market;64.44/Kg;75.00/Kg;7200;Machakos;2022-11-08
Dry Maize;White Maize;-;-;Ahero;85.00/Kg;90.00/Kg;3500;Kisumu;2022-11-08
Dry Maize;Mixed-Traditional ;-;-;Ngurubani Market;70.00/Kg;90.00/Kg;5000;Kirinyaga;2022-11-08
Dry Maize;White Maize;-;-;Kapkwen;58.89/Kg;68.00/Kg;75600;Bomet;2022-11-08
Dry Maize;Mixed-Traditional ;-;-;Lokichar;30.56/Kg;200.00/Kg;250;Turkana;2022-11-08
Dry Maize;White Maize;-;-;Ololulung'a Market;58.89/Kg;60.00/Kg;2000;Narok;2022-11-08
Dry Maize;Mixed-Traditional ;-;-;Nkubu;61.11/Kg;70.00/Kg;720;Meru;2022-11-08
Dry Maize;White Maize;-;-;Emali Market;66.67/Kg;70.00/Kg;45000;Makueni;2022-11-08
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;80.00/Kg;90.00/Kg;810;Nakuru;2022-11-08
Dry Maize;White Maize;-;-;Nakuru Wakulima;56.67/Kg;60.00/Kg;4860;Nakuru;2022-11-08
Dry Maize;Mixed-Traditional ;-;-;Chuka;61.11/Kg;90.00/Kg;18000;Tharaka-Nithi;2022-11-08
Dry Maize;White Maize;-;-;Cheptulu; - ;75.00/Kg;2000;Vihiga;2022-11-08
Dry Maize;White Maize;-;-;Kangemi Market;58.89/Kg; - ;;Nairobi;2022-11-08
Dry Maize;White Maize;-;-;Nyamakima;72.22/Kg;90.00/Kg;;Nairobi;2022-11-08
Dry Maize;White Maize;-;-;Nyamakima;72.22/Kg;90.00/Kg;;Nairobi;2022-11-08
Dry Maize;Yellow Maize;-;-;Nyamakima;94.44/Kg;100.00/Kg;;Nairobi;2022-11-08
Dry Maize;-;-;-;Nyamakima;172.00/Kg;200.00/Kg;;Nairobi;2022-11-08
Dry Maize;-;-;-;Nyamakima;172.00/Kg;200.00/Kg;;Nairobi;2022-11-08
Dry Maize;White Maize;-;-;Voi Retail; - ;65.00/Kg;90;Taita-Taveta;2022-11-08
Dry Maize;White Maize;-;-;Nyamakima;722.22/Kg;90.00/Kg;;Nairobi;2022-11-08
Dry Maize;White Maize;-;-;Kapsowar;48.89/Kg;65.00/Kg;1450;Elgeyo-Marakwet;2022-11-08
Dry Maize;Mixed-Traditional ;-;-;Kawangware;40.00/Kg;50.91/Kg;6000;Nairobi;2022-11-08
Dry Maize;White Maize;-;-;Cheptiret - Uasin Gishu;65.00/Kg;75.00/Kg;2000;Uasin-Gishu;2022-11-08
Dry Maize;White Maize;-;-;Kapsabet Market;60.00/Kg;52.00/Kg;25000;Nandi;2022-11-08
Dry Maize;Mixed-Traditional ;-;-;Kangari;50.00/Kg;60.00/Kg;9000;Muranga;2022-11-08
Dry Maize;White Maize;-;-;Bondeni;44.44/Kg;130.00/Kg;300;Trans-Nzoia;2022-11-08
Dry Maize;White Maize;-;-;Eldoret Main;60.00/Kg;75.00/Kg;9000;Uasin-Gishu;2022-11-08
Dry Maize;Mixed-Traditional ;-;-;Diani Market;70.00/Kg;80.00/Kg;5000;Kwale;2022-11-07
Dry Maize;White Maize;-;-;Luanda;56.67/Kg;62.50/Kg;8100;Vihiga;2022-11-07
Dry Maize;White Maize;-;-;Mbale;55.56/Kg;76.09/Kg;18000;Vihiga;2022-11-07
Dry Maize;Mixed-Traditional ;-;-;Marindi;75.56/Kg;79.17/Kg;11700;Migori;2022-11-07
Dry Maize;Mixed-Traditional ;-;-;Chwele;53.33/Kg;56.00/Kg;18000;Bungoma;2022-11-07
Dry Maize;Mixed-Traditional ;-;-;Kaanwa;100.00/Kg;120.00/Kg;100;Tharaka-Nithi;2022-11-07
Dry Maize;White Maize;-;-;Chebunyo;60.56/Kg;80.00/Kg;54000;Bomet;2022-11-07
Dry Maize;Mixed-Traditional ;-;-;Nakuru Top Market; - ;90.00/Kg;;Nakuru;2022-11-07
Dry Maize;Yellow Maize;-;-;Aram;69.48/Kg;74.11/Kg;450;Siaya;2022-11-07
Dry Maize;-;-;-;Aram; - ;233.46/Kg;150;Siaya;2022-11-07
Dry Maize;White Maize;-;-;Aram;58.89/Kg;69.22/Kg;16200;Siaya;2022-11-07
Dry Maize;Mixed-Traditional ;-;-;Aram;69.48/Kg;74.11/Kg;1800;Siaya;2022-11-07
Dry Maize;Yellow Maize;-;-;Nyamakima;94.44/Kg;100.00/Kg;;Nairobi;2022-11-07
Dry Maize;White Maize;-;-;Nyamakima;72.22/Kg;90.00/Kg;;Nairobi;2022-11-07
Dry Maize;-;-;-;Nyamakima;172.00/Kg;200.00/Kg;;Nairobi;2022-11-07
Dry Maize;White Maize;-;-;Chepsonoi Market;64.44/Kg;80.00/Kg;7500;Nandi;2022-11-07
Dry Maize;White Maize;-;-;Soko mpya;66.67/Kg;66.67/Kg;800;Nyandarua;2022-11-07
Dry Maize;White Maize;-;-;Malindi Old Market;30.00/Kg;60.00/Kg;100;Kilifi;2022-11-07
Dry Maize;White Maize;-;-;Mois Bridge;51.11/Kg;70.00/Kg;500;Uasin-Gishu;2022-11-07
Dry Maize;Mixed-Traditional ;-;-;Gakindu;61.11/Kg;63.64/Kg;2000;Nyeri;2022-11-07
Dry Maize;Mixed-Traditional ;-;-;Gakindu;65.56/Kg;68.18/Kg;900;Nyeri;2022-11-07
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;80.00/Kg;90.00/Kg;11440;Nakuru;2022-11-07
Dry Maize;White Maize;-;-;Nakuru Wakulima;56.67/Kg;60.00/Kg;4770;Nakuru;2022-11-07
Dry Maize;-;-;-;Nakuru Wakulima; - ;200.00/Kg;;Nakuru;2022-11-07
Dry Maize;White Maize;-;-;Kutus;61.11/Kg;70.64/Kg;0;Kirinyaga;2022-11-07
Dry Maize;Mixed-Traditional ;-;-;Kitale Municipality Market;50.00/Kg;65.00/Kg;450;Trans-Nzoia;2022-11-07
Dry Maize;Mixed-Traditional ;-;-;Kangari;50.00/Kg;65.00/Kg;6000;Muranga;2022-11-07
Dry Maize;White Maize;-;-;Busia Market;58.89/Kg;80.00/Kg;900;Busia;2022-11-07
Dry Maize;Mixed-Traditional ;-;-;Keumbu;70.83/Kg;75.00/Kg;1000;Kisii;2022-11-07
Dry Maize;White Maize;-;-;Eldama Ravine;61.11/Kg;68.00/Kg;2000;Baringo;2022-11-07
Dry Maize;White Maize;-;-;Kangemi Market;58.89/Kg; - ;;Nairobi;2022-11-07
Dry Maize;White Maize;-;-;Kiritiri;65.00/Kg;75.00/Kg;8600;Embu;2022-11-07
Dry Maize;Mixed-Traditional ;-;-;Kiritiri;65.00/Kg;75.00/Kg;6800;Embu;2022-11-07
Dry Maize;White Maize;-;-;Marigat;70.00/Kg;80.00/Kg;14000;Baringo;2022-11-07
Dry Maize;White Maize;-;-;Kagio;80.00/Kg;90.00/Kg;;Kirinyaga;2022-11-07
Dry Maize;White Maize;-;-;Eldoret Main;60.00/Kg;75.00/Kg;9000;Uasin-Gishu;2022-11-07
Dry Maize;Yellow Maize;-;-;Kibuye; - ;100.00/Kg;;Kisumu;2022-11-06
Dry Maize;White Maize;-;-;Kibuye;80.00/Kg;85.00/Kg;;Kisumu;2022-11-06
Dry Maize;Mixed-Traditional ;-;-;Kiminini - Kitale;61.11/Kg;66.67/Kg;5000;Trans-Nzoia;2022-11-06
Dry Maize;White Maize;-;-;Ikonge;70.00/Kg;75.00/Kg;18000;Nyamira;2022-11-06
