Commodity;Classification;Grade;Sex;Market;Wholesale;Retail;Supply Volume;County;Date
Dry Maize;White Maize;-;-;Makutano West Pokot;47.78/Kg;52.00/Kg;;West-Pokot;2023-09-08
Dry Maize;White Maize;-;-;Rongo;62.22/Kg;55.29/Kg;4500;Migori;2023-09-08
Dry Maize;White Maize;-;-;Ngurubani Market;50.00/Kg;60.00/Kg;4000;Kirinyaga;2023-09-08
Dry Maize;White Maize;-;-;Gakindu;53.33/Kg;63.64/Kg;1800;Nyeri;2023-09-08
Dry Maize;Mixed-Traditional ;-;-;Chuka;66.67/Kg;80.00/Kg;9000;Tharaka-Nithi;2023-09-08
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;55.56/Kg; - ;900;Nakuru;2023-09-08
Dry Maize;White Maize;-;-;Nakuru Wakulima;51.11/Kg; - ;;Nakuru;2023-09-08
Dry Maize;White Maize;-;-;Molo; - ;58.89/Kg;7500;Nakuru;2023-09-08
Dry Maize;White Maize;-;-;Kawangware;60.00/Kg;70.00/Kg;;Nairobi;2023-09-08
Dry Maize;Yellow Maize;-;-;Gikomba;92.22/Kg;120.00/Kg;;Nairobi;2023-09-08
Dry Maize;White Maize;-;-;Gikomba;71.11/Kg;90.00/Kg;;Nairobi;2023-09-08
Dry Maize;White Maize;-;-;Luanda;53.33/Kg;54.17/Kg;22500;Vihiga;2023-09-07
Dry Maize;White Maize;-;-;Keroka;66.67/Kg;71.09/Kg;45000;Nyamira;2023-09-07
Dry Maize;White Maize;-;-;Flax;40.00/Kg;52.00/Kg;9000;Elgeyo-Marakwet;2023-09-07
Dry Maize;White Maize;-;-;Mabera;40.00/Kg;48.00/Kg;4800;Migori;2023-09-07
Dry Maize;White Maize;-;-;Tseikuru;53.33/Kg;65.00/Kg;25000;Kitui;2023-09-07
Dry Maize;Mixed-Traditional ;-;-;Nakuru Wakulima;51.11/Kg; - ;1800;Nakuru;2023-09-07
Dry Maize;Mixed-Traditional ;-;-;Kimilili town;36.00/Kg;44.00/Kg;1000;Bungoma;2023-09-07
Dry Maize;White Maize;-;-;Kilingili;44.44/Kg;55.26/Kg;15000;Vihiga;2023-09-07
Dry Maize;Mixed-Traditional ;-;-;Kilingili; - ;105.82/Kg;100;Vihiga;2023-09-07
Dry Maize;White Maize;-;-;Busia Market;50.00/Kg;60.00/Kg;450;Busia;2023-09-07
Dry Maize;White Maize;-;-;Kitale Municipality Market;120.00/Kg;130.00/Kg;1800;Trans-Nzoia;2023-09-07
Dry Maize;Mixed-Traditional ;-;-;Malindi Old Market;38.10/Kg;60.00/Kg;105;Kilifi;2023-09-07
Dry Maize;White Maize;-;-;Kawangware;60.00/Kg;70.00/Kg;;Nairobi;2023-09-07
Dry Maize;White Maize;-;-;Molo; - ;55.56/Kg;4300;Nakuru;2023-09-07
Dry Maize;White Maize;-;-;Serem - Vihiga;48.89/Kg;56.52/Kg;9000;Vihiga;2023-09-07
Dry Maize;White Maize;-;-;Emali Market;62.22/Kg;67.78/Kg;81000;Makueni;2023-09-07
Dry Maize;White Maize;-;-;Naivasha Market;60.00/Kg;70.00/Kg;;Nakuru;2023-09-07
Dry Maize;Mixed-Traditional ;-;-;Nyamakima;70.00/Kg;100.00/Kg;;Nairobi;2023-09-07
Dry Maize;Yellow Maize;-;-;Gikomba;92.22/Kg;120.00/Kg;;Nairobi;2023-09-07
Dry Maize;White Maize;-;-;Gikomba;71.11/Kg;90.00/Kg;;Nairobi;2023-09-07
Dry Maize;Mixed-Traditional ;-;-;Mwatate;52.22/Kg;60.00/Kg;;Taita-Taveta;2023-09-06
Dry Maize;White Maize;-;-;Serem - Nandi;37.50/Kg;41.67/Kg;20000;Nandi;2023-09-06
Dry Maize;White Maize;-;-;Cheptulu; - ;75.00/Kg;1600;Vihiga;2023-09-06
Dry Maize;White Maize;-;-;Soko mpya;70.00/Kg;70.83/Kg;1150;Nyandarua;2023-09-06
Dry Maize;White Maize;-;-;Nanyuki Open Air Market;66.67/Kg;85.00/Kg;2000;Laikipia;2023-09-06
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;55.56/Kg; - ;9900;Nakuru;2023-09-06
Dry Maize;White Maize;-;-;Nakuru Wakulima;51.11/Kg; - ;;Nakuru;2023-09-06
Dry Maize;Mixed-Traditional ;-;-;Malindi Old Market;40.00/Kg;60.00/Kg;100;Kilifi;2023-09-06
Dry Maize;White Maize;-;-;Nyamakima;70.00/Kg;90.00/Kg;;Nairobi;2023-09-06
Dry Maize;Yellow Maize;-;-;Gikomba;92.22/Kg;120.00/Kg;;Nairobi;2023-09-06
Dry Maize;White Maize;-;-;Gikomba;70.00/Kg;85.00/Kg;;Nairobi;2023-09-06
Dry Maize;White Maize;-;-;Molo; - ;55.56/Kg;4500;Nakuru;2023-09-06
Dry Maize;White Maize;-;-;Makutano Kirinyaga;50.00/Kg;60.00/Kg;2000;Kirinyaga;2023-09-06
Dry Maize;White Maize;-;-;Embu Town;55.56/Kg;75.00/Kg;6000;Embu;2023-09-06
Dry Maize;White Maize;-;-;Ngurubani Market;50.00/Kg;60.00/Kg;5000;Kirinyaga;2023-09-05
Dry Maize;Yellow Maize;-;-;Bondo;50.00/Kg;75.00/Kg;14000;Siaya;2023-09-05
Dry Maize;White Maize;-;-;Bondo;50.00/Kg;75.00/Kg;7000;Siaya;2023-09-05
Dry Maize;Mixed-Traditional ;-;-;Kilingili; - ;106.38/Kg;1000;Vihiga;2023-09-05
Dry Maize;White Maize;-;-;Kilingili;42.11/Kg;55.26/Kg;20000;Vihiga;2023-09-05
Dry Maize;White Maize;-;-;Maua;55.56/Kg;60.00/Kg;18000;Meru;2023-09-05
Dry Maize;White Maize;-;-;Kapsabet Market;48.00/Kg;52.00/Kg;20000;Nandi;2023-09-05
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;55.56/Kg; - ;;Nakuru;2023-09-05
Dry Maize;White Maize;-;-;Nakuru Wakulima;51.11/Kg; - ;90;Nakuru;2023-09-05
Dry Maize;White Maize;-;-;Molo; - ;57.78/Kg;4500;Nakuru;2023-09-05
Dry Maize;Mixed-Traditional ;-;-;Nkubu;55.56/Kg;60.00/Kg;810;Meru;2023-09-05
Dry Maize;White Maize;-;-;Chumvini Livestock Market;43.64/Kg;54.44/Kg;22000;Taita-Taveta;2023-09-05
Dry Maize;Yellow Maize;-;-;Gikomba;92.22/Kg;120.00/Kg;;Nairobi;2023-09-05
Dry Maize;White Maize;-;-;Gikomba;70.00/Kg;85.00/Kg;;Nairobi;2023-09-05
Dry Maize;Mixed-Traditional ;-;-;Chuka;66.67/Kg;80.00/Kg;9000;Tharaka-Nithi;2023-09-05
Dry Maize;White Maize;-;-;Kapkwen;51.11/Kg;75.00/Kg;43200;Bomet;2023-09-05
Dry Maize;Mixed-Traditional ;-;-;Bondeni;46.67/Kg;60.00/Kg;360;Trans-Nzoia;2023-09-05
Dry Maize;White Maize;-;-;Luanda;53.33/Kg;54.17/Kg;18000;Vihiga;2023-09-04
Dry Maize;White Maize;-;-;Mbale;55.81/Kg;67.71/Kg;20000;Vihiga;2023-09-04
Dry Maize;Mixed-Traditional ;-;-;Kiserian crops market;80.00/Kg;100.00/Kg;8000;Kajiado;2023-09-04
Dry Maize;White Maize;-;-;Kangemi Market;53.33/Kg; - ;;Nairobi;2023-09-04
Dry Maize;Yellow Maize;-;-;Aram;46.32/Kg;55.58/Kg;1800;Siaya;2023-09-04
Dry Maize;White Maize;-;-;Aram;46.15/Kg;55.38/Kg;5400;Siaya;2023-09-04
Dry Maize;Mixed-Traditional ;-;-;Aram;46.32/Kg;55.58/Kg;3600;Siaya;2023-09-04
Dry Maize;White Maize;-;-;Ahero;60.00/Kg;65.00/Kg;7000;Kisumu;2023-09-04
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;55.56/Kg; - ;1710;Nakuru;2023-09-04
Dry Maize;White Maize;-;-;Nakuru Wakulima;51.11/Kg; - ;4500;Nakuru;2023-09-04
Dry Maize;White Maize;-;-;Kawangware;60.00/Kg;70.00/Kg;1500;Nairobi;2023-09-04
Dry Maize;Mixed-Traditional ;-;-;Othaya;50.00/Kg;70.00/Kg;3600;Nyeri;2023-09-04
Dry Maize;White Maize;-;-;Nyamakima;70.00/Kg;90.00/Kg;;Nairobi;2023-09-04
Dry Maize;White Maize;-;-;Gakindu;55.56/Kg;63.64/Kg;1800;Nyeri;2023-09-04
Dry Maize;Yellow Maize;-;-;Gikomba;92.22/Kg;120.00/Kg;;Nairobi;2023-09-04
Dry Maize;White Maize;-;-;Gikomba;70.00/Kg;85.00/Kg;;Nairobi;2023-09-04
Dry Maize;White Maize;-;-;Cheptiret - Uasin Gishu;60.00/Kg;65.00/Kg;3000;Uasin-Gishu;2023-09-04
Dry Maize;White Maize;-;-;Nginyang;57.78/Kg;80.00/Kg;50000;Baringo;2023-09-04
Dry Maize;White Maize;-;-;Molo; - ;68.89/Kg;2500;Nakuru;2023-09-04
Dry Maize;Mixed-Traditional ;-;-;Kawangware;70.00/Kg;80.00/Kg;2000;Nairobi;2023-09-03
Dry Maize;White Maize;-;-;Majengo Vihiga;55.81/Kg;68.06/Kg;28000;Vihiga;2023-09-03
Dry Maize;White Maize;-;-;Ikonge;39.44/Kg;52.00/Kg;18000;Nyamira;2023-09-03
Dry Maize;White Maize;-;-;Mghange;60.00/Kg;70.00/Kg;3000;Taita-Taveta;2023-09-03
Dry Maize;White Maize;-;-;Kibiok;48.00/Kg;52.00/Kg;2000;Nandi;2023-09-03
Dry Maize;Mixed-Traditional ;-;-;Mwatate;55.56/Kg;60.00/Kg;11500;Taita-Taveta;2023-09-02
Dry Maize;White Maize;-;-;Kakamega Town;50.00/Kg;65.00/Kg;10000;Kakamega;2023-09-02
Dry Maize;White Maize;-;-;Nanyuki Open Air Market;72.22/Kg;90.00/Kg;2500;Laikipia;2023-09-02
Dry Maize;Yellow Maize;-;-;Gikomba;92.22/Kg;240.00/Kg;8500;Nairobi;2023-09-02
Dry Maize;White Maize;-;-;Gikomba;70.00/Kg;85.00/Kg;12000;Nairobi;2023-09-02
Dry Maize;White Maize;-;-;Molo; - ;70.00/Kg;2500;Nakuru;2023-09-02
Dry Maize;Mixed-Traditional ;-;-;Langas;60.00/Kg;80.00/Kg;2600;Uasin-Gishu;2023-09-02
Dry Maize;White Maize;-;-;Embu Town;55.56/Kg;75.00/Kg;4000;Embu;2023-09-02
Dry Maize;White Maize;-;-;Luanda;53.33/Kg;54.17/Kg;13500;Vihiga;2023-09-01
Dry Maize;White Maize;-;-;Ngurubani Market;50.00/Kg;60.00/Kg;5000;Kirinyaga;2023-09-01
Dry Maize;White Maize;-;-;Makutano Kirinyaga;50.00/Kg;60.00/Kg;4500;Kirinyaga;2023-09-01
Dry Maize;Yellow Maize;-;-;Bondo;50.00/Kg;75.00/Kg;7000;Siaya;2023-09-01
Dry Maize;White Maize;-;-;Bondo;50.00/Kg;75.00/Kg;7000;Siaya;2023-09-01
Dry Maize;White Maize;-;-;Bungoma town;50.00/Kg;70.00/Kg;7000;Bungoma;2023-09-01
Dry Maize;Mixed-Traditional ;-;-;Soko Mjinga Wajir;80.00/Kg;100.00/Kg;1500;Wajir;2023-09-01
Dry Maize;Mixed-Traditional ;-;-;Kilingili; - ;185.19/Kg;500;Vihiga;2023-09-01
Dry Maize;White Maize;-;-;Kilingili;48.89/Kg;63.16/Kg;25000;Vihiga;2023-09-01
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;55.56/Kg; - ;;Nakuru;2023-09-01
Dry Maize;White Maize;-;-;Nakuru Wakulima;51.11/Kg; - ;3600;Nakuru;2023-09-01
Dry Maize;Mixed-Traditional ;-;-;Gakoromone;55.56/Kg;50.00/Kg;6000;Meru;2023-09-01
Dry Maize;Mixed-Traditional ;-;-;Gakoromone;55.56/Kg;50.00/Kg;6000;Meru;2023-09-01
Dry Maize;White Maize;-;-;Nyamakima;70.00/Kg;90.00/Kg;;Nairobi;2023-09-01
Dry Maize;Mixed-Traditional ;-;-;Voi Retail; - ;80.00/Kg;180;Taita-Taveta;2023-09-01
Dry Maize;White Maize;-;-;Gakindu;53.33/Kg;63.64/Kg;1800;Nyeri;2023-09-01
Dry Maize;Yellow Maize;-;-;Gikomba;92.22/Kg;120.00/Kg;;Nairobi;2023-09-01
Dry Maize;White Maize;-;-;Gikomba;70.00/Kg;85.00/Kg;;Nairobi;2023-09-01
Dry Maize;White Maize;-;-;Chumvini Livestock Market;0.02/Kg;53.33/Kg;11000;Taita-Taveta;2023-09-01
Dry Maize;Mixed-Traditional ;-;-;Chuka;66.67/Kg;80.00/Kg;9000;Tharaka-Nithi;2023-09-01
Dry Maize;White Maize;-;-;Molo; - ;70.00/Kg;980;Nakuru;2023-09-01
Dry Maize;White Maize;-;-;Kabiyet Market;50.00/Kg;60.00/Kg;50000;Nandi;2023-08-31
Dry Maize;Mixed-Traditional ;-;-;Kimilili town;45.00/Kg;60.00/Kg;1000;Bungoma;2023-08-31
Dry Maize;White Maize;-;-;Kitale Municipality Market;120.00/Kg;130.00/Kg;900;Trans-Nzoia;2023-08-31
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;55.56/Kg; - ;;Nakuru;2023-08-31
Dry Maize;White Maize;-;-;Nakuru Wakulima;51.11/Kg; - ;;Nakuru;2023-08-31
Dry Maize;White Maize;-;-;Tseikuru;57.78/Kg;70.00/Kg;25000;Kitui;2023-08-31
Dry Maize;White Maize;-;-;Maua;55.56/Kg;60.00/Kg;17100;Meru;2023-08-31
Dry Maize;Mixed-Traditional ;-;-;Malindi Old Market;40.00/Kg;60.00/Kg;100;Kilifi;2023-08-31
Dry Maize;White Maize;-;-;Busia Market;50.00/Kg;65.00/Kg;540;Busia;2023-08-31
Dry Maize;White Maize;-;-;Nyamakima;70.00/Kg;90.00/Kg;;Nairobi;2023-08-31
Dry Maize;White Maize;-;-;Garissa Soko Mugdi;80.00/Kg;90.00/Kg;10000;Garissa;2023-08-31
Dry Maize;Yellow Maize;-;-;Gikomba;92.22/Kg;120.00/Kg;;Nairobi;2023-08-31
Dry Maize;White Maize;-;-;Molo; - ;70.00/Kg;1050;Nakuru;2023-08-31
Dry Maize;White Maize;-;-;Gikomba;70.00/Kg;85.00/Kg;;Nairobi;2023-08-31
Dry Maize;White Maize;-;-;Kagio;44.44/Kg;45.00/Kg;;Kirinyaga;2023-08-31
Dry Maize;White Maize;-;-;Ngong market;60.00/Kg;80.00/Kg;540;Kajiado;2023-08-30
Dry Maize;White Maize;-;-;Serem - Vihiga;48.89/Kg;56.52/Kg;8000;Vihiga;2023-08-30
Dry Maize;White Maize;-;-;Miruka;45.00/Kg;65.00/Kg;5000;Nyamira;2023-08-30
Dry Maize;Yellow Maize;-;-;Miruka; - ;75.00/Kg;900;Nyamira;2023-08-30
Dry Maize;White Maize;-;-;Kilingili;48.89/Kg;63.16/Kg;18000;Vihiga;2023-08-30
Dry Maize;White Maize;-;-;Nanyuki Open Air Market;72.22/Kg;85.00/Kg;3500;Laikipia;2023-08-30
Dry Maize;Mixed-Traditional ;-;-;Malindi Old Market;40.00/Kg;60.00/Kg;100;Kilifi;2023-08-30
Dry Maize;White Maize;-;-;Mwingi Town;53.33/Kg;65.00/Kg;4500;Kitui;2023-08-30
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;55.56/Kg; - ;;Nakuru;2023-08-30
Dry Maize;White Maize;-;-;Nakuru Wakulima;52.22/Kg; - ;;Nakuru;2023-08-30
Dry Maize;White Maize;-;-;Nakuru Wakulima;52.22/Kg; - ;;Nakuru;2023-08-30
Dry Maize;White Maize;-;-;Nakuru Wakulima;52.22/Kg; - ;;Nakuru;2023-08-30
Dry Maize;White Maize;-;-;Nyamakima;70.00/Kg;90.00/Kg;;Nairobi;2023-08-30
Dry Maize;White Maize;-;-;Kangeta;65.00/Kg;70.00/Kg;1600;Meru;2023-08-30
Dry Maize;White Maize;-;-;Kawangware;70.00/Kg;80.00/Kg;1000;Nairobi;2023-08-30
Dry Maize;Yellow Maize;-;-;Gikomba;92.22/Kg;120.00/Kg;;Nairobi;2023-08-30
Dry Maize;White Maize;-;-;Gikomba;70.00/Kg;85.00/Kg;8000;Nairobi;2023-08-30
Dry Maize;White Maize;-;-;Naivasha Market;60.00/Kg;70.00/Kg;;Nakuru;2023-08-29
Dry Maize;White Maize;-;-;Bondo;50.00/Kg;75.00/Kg;28000;Siaya;2023-08-29
Dry Maize;White Maize;-;-;Kilingili;48.89/Kg;63.16/Kg;20000;Vihiga;2023-08-29
Dry Maize;Mixed-Traditional ;-;-;Nkubu;55.56/Kg;60.00/Kg;990;Meru;2023-08-29
Dry Maize;White Maize;-;-;Ahero;65.00/Kg;70.00/Kg;7500;Kisumu;2023-08-29
Dry Maize;Mixed-Traditional ;-;-;Ahero;65.00/Kg;70.00/Kg;6000;Kisumu;2023-08-29
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;55.56/Kg; - ;;Nakuru;2023-08-29
Dry Maize;White Maize;-;-;Nakuru Wakulima;52.22/Kg; - ;;Nakuru;2023-08-29
Dry Maize;White Maize;-;-;Nyamakima;70.00/Kg;100.00/Kg;;Nairobi;2023-08-29
Dry Maize;White Maize;-;-;Molo; - ;7.00/Kg;1300;Nakuru;2023-08-29
Dry Maize;Mixed-Traditional ;-;-;Chuka;66.67/Kg;80.00/Kg;9000;Tharaka-Nithi;2023-08-29
Dry Maize;White Maize;-;-;Kawangware;70.00/Kg;80.00/Kg;1000;Nairobi;2023-08-29
Dry Maize;Yellow Maize;-;-;Gikomba;92.22/Kg;120.00/Kg;;Nairobi;2023-08-29
Dry Maize;White Maize;-;-;Gikomba;70.00/Kg;85.00/Kg;;Nairobi;2023-08-29
Dry Maize;White Maize;-;-;Emali Market;60.00/Kg;70.00/Kg;4590;Makueni;2023-08-29
Dry Maize;White Maize;-;-;Kapkwen;53.33/Kg;62.50/Kg;108000;Bomet;2023-08-29
Dry Maize;White Maize;-;-;Luanda;53.33/Kg;54.17/Kg;18000;Vihiga;2023-08-28
Dry Maize;Mixed-Traditional ;-;-;Kiserian crops market;66.67/Kg;100.00/Kg;9000;Kajiado;2023-08-28
Dry Maize;Mixed-Traditional ;-;-;Chwele;35.56/Kg;40.00/Kg;27000;Bungoma;2023-08-28
Dry Maize;White Maize;-;-;Kitale Municipality Market;60.00/Kg;130.00/Kg;1800;Trans-Nzoia;2023-08-28
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;55.56/Kg; - ;2700;Nakuru;2023-08-28
Dry Maize;White Maize;-;-;Nakuru Wakulima;52.22/Kg; - ;9000;Nakuru;2023-08-28
Dry Maize;Mixed-Traditional ;-;-;Othaya;50.00/Kg;70.00/Kg;6300;Nyeri;2023-08-28
Dry Maize;Yellow Maize;-;-;Aram;46.32/Kg;55.58/Kg;2700;Siaya;2023-08-28
Dry Maize;White Maize;-;-;Aram;46.15/Kg;55.38/Kg;6000;Siaya;2023-08-28
Dry Maize;Mixed-Traditional ;-;-;Aram;46.32/Kg;55.58/Kg;5400;Siaya;2023-08-28
Dry Maize;White Maize;-;-;Makutano West Pokot;52.22/Kg;60.00/Kg;;West-Pokot;2023-08-28
Dry Maize;Yellow Maize;-;-;Gikomba;91.11/Kg;120.00/Kg;;Nairobi;2023-08-28
Dry Maize;White Maize;-;-;Gikomba;68.89/Kg;85.00/Kg;;Nairobi;2023-08-28
Dry Maize;White Maize;-;-;Gikomba;68.89/Kg;170.00/Kg;;Nairobi;2023-08-28
Dry Maize;White Maize;-;-;Nyamakima;70.00/Kg;100.00/Kg;;Nairobi;2023-08-28
Dry Maize;White Maize;-;-;Nginyang;66.67/Kg;166.67/Kg;1036;Baringo;2023-08-28
Dry Maize;White Maize;-;-;Gakindu;55.56/Kg;63.64/Kg;1800;Nyeri;2023-08-28
Dry Maize;White Maize;-;-;Cheptiret - Uasin Gishu;75.00/Kg;65.00/Kg;3000;Uasin-Gishu;2023-08-28
Dry Maize;White Maize;-;-;Kalundu;55.56/Kg;60.00/Kg;;Kitui;2023-08-28
Dry Maize;White Maize;-;-;Molo; - ;70.00/Kg;1250;Nakuru;2023-08-28
Dry Maize;White Maize;-;-;Kagio;44.44/Kg;50.00/Kg;;Kirinyaga;2023-08-28
Dry Maize;White Maize;-;-;Luanda;53.33/Kg;54.17/Kg;9000;Vihiga;2023-08-27
Dry Maize;White Maize;-;-;Ikonge;38.89/Kg;50.00/Kg;18000;Nyamira;2023-08-27
Dry Maize;White Maize;-;-;Kibiok;48.00/Kg;52.00/Kg;5000;Nandi;2023-08-27
Dry Maize;White Maize;-;-;Akala;50.00/Kg;60.00/Kg;3000;Siaya;2023-08-26
Dry Maize;White Maize;-;-;Mbale;53.33/Kg;67.71/Kg;32000;Vihiga;2023-08-26
Dry Maize;White Maize;-;-;Serem - Vihiga;48.89/Kg;56.52/Kg;8000;Vihiga;2023-08-26
Dry Maize;White Maize;-;-;Ngong market;66.67/Kg;85.00/Kg;540;Kajiado;2023-08-26
Dry Maize;White Maize;-;-;Nanyuki Open Air Market;72.22/Kg;85.00/Kg;3000;Laikipia;2023-08-26
Dry Maize;White Maize;-;-;Molo; - ;70.00/Kg;1200;Nakuru;2023-08-26
Dry Maize;White Maize;-;-;Embu Town;55.56/Kg;75.00/Kg;4000;Embu;2023-08-26
Dry Maize;White Maize;-;-;Majengo Vihiga;53.33/Kg;67.71/Kg;18000;Vihiga;2023-08-25
Dry Maize;White Maize;-;-;Ngurubani Market;50.00/Kg;60.00/Kg;4000;Kirinyaga;2023-08-25
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;77.78/Kg; - ;;Nakuru;2023-08-25
Dry Maize;White Maize;-;-;Nakuru Wakulima;53.33/Kg; - ;;Nakuru;2023-08-25
Dry Maize;White Maize;-;-;Makutano Kirinyaga;50.00/Kg;60.00/Kg;2500;Kirinyaga;2023-08-25
Dry Maize;White Maize;-;-;Bungoma town;50.00/Kg;70.00/Kg;6000;Bungoma;2023-08-25
Dry Maize;Yellow Maize;-;-;Gikomba;91.11/Kg;120.00/Kg;;Nairobi;2023-08-25
Dry Maize;White Maize;-;-;Gikomba;68.89/Kg;85.00/Kg;;Nairobi;2023-08-25
Dry Maize;White Maize;-;-;Kisasi;50.00/Kg;75.00/Kg;;Kitui;2023-08-25
Dry Maize;Mixed-Traditional ;-;-;Gakoromone;57.78/Kg;70.00/Kg;4000;Meru;2023-08-25
Dry Maize;White Maize;-;-;Nyansiongo;75.56/Kg;75.00/Kg;3150;Nyamira;2023-08-25
Dry Maize;White Maize;-;-;Kagio;44.44/Kg;45.00/Kg;;Kirinyaga;2023-08-25
Dry Maize;White Maize;-;-;Soko mpya;700.00/Kg;70.83/Kg;1150;Nyandarua;2023-08-25
Dry Maize;White Maize;-;-;Kawangware;70.00/Kg;80.00/Kg;;Nairobi;2023-08-25
Dry Maize;White Maize;-;-;Nyamakima;70.00/Kg;90.00/Kg;;Nairobi;2023-08-25
Dry Maize;Mixed-Traditional ;-;-;Chuka;66.67/Kg;80.00/Kg;9000;Tharaka-Nithi;2023-08-25
Dry Maize;White Maize;-;-;Molo; - ;70.00/Kg;1500;Nakuru;2023-08-25
Dry Maize;White Maize;-;-;Gakindu;55.56/Kg;63.64/Kg;2500;Nyeri;2023-08-25
Dry Maize;White Maize;-;-;Luanda;53.33/Kg;54.17/Kg;16200;Vihiga;2023-08-24
Dry Maize;White Maize;-;-;Majengo Vihiga;53.33/Kg;67.67/Kg;25000;Vihiga;2023-08-24
Dry Maize;White Maize;-;-;Kerugoya;50.00/Kg;75.00/Kg;5000;Kirinyaga;2023-08-24
Dry Maize;White Maize;-;-;Kitale Municipality Market;60.00/Kg;70.00/Kg;1800;Trans-Nzoia;2023-08-24
Dry Maize;White Maize;-;-;Kangemi Market;58.89/Kg; - ;;Nairobi;2023-08-24
Dry Maize;White Maize;-;-;Flax;48.00/Kg;52.00/Kg;18000;Elgeyo-Marakwet;2023-08-24
Dry Maize;White Maize;-;-;Flax;48.00/Kg;52.00/Kg;18000;Elgeyo-Marakwet;2023-08-24
Dry Maize;White Maize;-;-;Kutus;50.00/Kg;67.26/Kg;1800;Kirinyaga;2023-08-24
Dry Maize;Yellow Maize;-;-;Aram;46.32/Kg;55.58/Kg;550;Siaya;2023-08-24
Dry Maize;White Maize;-;-;Aram;46.15/Kg;55.38/Kg;4500;Siaya;2023-08-24
Dry Maize;Mixed-Traditional ;-;-;Aram;46.32/Kg;55.58/Kg;3000;Siaya;2023-08-24
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;77.78/Kg; - ;1100;Nakuru;2023-08-24
Dry Maize;White Maize;-;-;Nakuru Wakulima;53.33/Kg; - ;5400;Nakuru;2023-08-24
Dry Maize;White Maize;-;-;Tseikuru;57.78/Kg;70.00/Kg;20000;Kitui;2023-08-24
Dry Maize;White Maize;-;-;Kawangware;70.00/Kg;80.00/Kg;;Nairobi;2023-08-24
Dry Maize;White Maize;-;-;Ahero;70.00/Kg;75.00/Kg;6000;Kisumu;2023-08-24
Dry Maize;White Maize;-;-;Nyamakima;70.00/Kg;90.00/Kg;;Nairobi;2023-08-24
Dry Maize;White Maize;-;-;Molo; - ;70.00/Kg;1500;Nakuru;2023-08-24
Dry Maize;White Maize;-;-;Mbita;71.11/Kg;65.00/Kg;5000;Homa-bay;2023-08-24
Dry Maize;White Maize;-;-;Naivasha Market;55.00/Kg;60.00/Kg;;Nakuru;2023-08-23
Dry Maize;White Maize;-;-;Mbale;53.33/Kg;67.71/Kg;26000;Vihiga;2023-08-23
Dry Maize;White Maize;-;-;Makutano Kirinyaga;50.00/Kg;60.00/Kg;5000;Kirinyaga;2023-08-23
Dry Maize;White Maize;-;-;Makutano Kirinyaga;50.00/Kg;30.00/Kg;5000;Kirinyaga;2023-08-23
Dry Maize;White Maize;-;-;Akala;50.00/Kg;60.00/Kg;4500;Siaya;2023-08-23
Dry Maize;White Maize;-;-;Kakamega Town;46.67/Kg;60.00/Kg;9000;Kakamega;2023-08-23
Dry Maize;White Maize;-;-;Mwingi Town;50.00/Kg;65.00/Kg;5000;Kitui;2023-08-23
Dry Maize;White Maize;-;-;Kabiyet Market;50.00/Kg;60.00/Kg;30000;Nandi;2023-08-23
Dry Maize;Mixed-Traditional ;-;-;Malindi Old Market;40.00/Kg;60.00/Kg;100;Kilifi;2023-08-23
Dry Maize;Yellow Maize;-;-;Gikomba;91.11/Kg;120.00/Kg;;Nairobi;2023-08-23
Dry Maize;White Maize;-;-;Gikomba;68.89/Kg;85.00/Kg;;Nairobi;2023-08-23
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;77.78/Kg; - ;;Nakuru;2023-08-23
Dry Maize;White Maize;-;-;Nakuru Wakulima;53.33/Kg; - ;;Nakuru;2023-08-23
Dry Maize;White Maize;-;-;Webuye town;65.00/Kg;75.00/Kg;34000;Bungoma;2023-08-23
Dry Maize;White Maize;-;-;Embu Town;55.56/Kg;75.00/Kg;5000;Embu;2023-08-23
Dry Maize;White Maize;-;-;Kangemi Market;58.89/Kg; - ;;Nairobi;2023-08-23
Dry Maize;White Maize;-;-;Kawangware;70.00/Kg;80.00/Kg;3000;Nairobi;2023-08-23
Dry Maize;White Maize;-;-;Nyamakima;70.00/Kg;90.00/Kg;2000;Nairobi;2023-08-23
Dry Maize;White Maize;-;-;Kangeta;65.00/Kg;70.00/Kg;1650;Meru;2023-08-23
Dry Maize;White Maize;-;-;Isebania Market; - ;60.00/Kg;150000;Migori;2023-08-22
Dry Maize;White Maize;-;-;Sega;75.00/Kg;90.00/Kg;1800;Mombasa;2023-08-22
Dry Maize;White Maize;-;-;Ngurubani Market;46.67/Kg;60.00/Kg;5000;Kirinyaga;2023-08-22
